"","Date","concentrations.Cl","Flow"
"79",2013-05-10,2.275,479.2638996
"80",2013-05-21,6.464,126.1091726
"81",2013-05-31,2.907,237.9595285
"82",2013-06-07,8.17,13.15989008
"83",2013-06-13,8.737,6.565373303
"84",2013-06-26,10.281,5.442274025
"85",2013-07-10,12.447,4.462864988
"86",2013-07-17,10.778,5.519277459
"87",2013-08-01,7.504,6.813667935
"88",2013-08-08,1.736,570.9094152
"89",2013-08-15,6.954,22.34324516
"90",2013-08-21,8.0685,9.622103507
"91",2013-08-29,9.099,6.935624735
"92",2013-09-05,9.908,5.622921381
"93",2013-09-12,11.045,4.712925587
"94",2013-09-19,11.616,4.473929736
"95",2013-09-25,10.933,4.341804903
"96",2013-10-03,10.643,5.434281192
"97",2013-10-21,11.318,5.370640322
"98",2013-10-30,3.509,78.62936385
"99",2013-11-07,7.436,9.897657471
"100",2013-11-14,10.138,6.143022537
"101",2013-12-03,11.726,4.423256221
"102",2013-12-13,19.13,67.76833587
"103",2013-12-20,15.836,85.01695685
"104",2014-01-07,12.608,5.871240949
"105",2014-01-10,23.852,63.99902155
"106",2014-01-23,13.502,5.616765802
"107",2014-01-29,13.5715,5.285126424
"108",2014-02-07,23.767,4.564937787
"109",2014-02-13,17.88,4.889735115
"110",2014-02-20,16.632,4.378194259
"111",2014-02-25,16.52,4.144380586
"112",2014-03-06,21.589,5.930214798
"113",2014-03-13,27.543,5.079422306
"114",2014-03-16,15.341,128.107815
"115",2014-03-28,14.101,7.519140064
"116",2014-04-03,16.041,7.163217345
"117",2014-04-08,14.535,8.734820523
"118",2014-04-15,15.093,5.610528578
"119",2014-04-24,14.681,5.278387608
"120",2014-04-29,15.483,4.547301251
"121",2014-05-08,11.864,17.81625197
"122",2014-05-13,11.881,13.87217727
"123",2014-05-15,13.848,6.339730886
"124",2014-05-21,16.907,4.465447812
"125",2014-05-29,16.3305,4.258866386
"126",2014-06-03,10.027,9.762290361
"127",2014-06-16,9.763,19.30062395
"128",2014-06-19,13.395,6.831889908
"129",2014-07-02,10.831,6.607718005
"130",2014-07-07,11.879,5.12337062
"131",2014-07-22,13.11,4.07433838
"132",2014-07-31,7.422,9.697899621
"133",2014-08-06,13.593,4.022676044
"134",2014-08-13,11.856,5.024018828
"135",2014-08-21,12.157,4.249204533
"136",2014-08-28,13.468,3.699076733
"137",2014-09-02,5.263,62.1510258
"138",2014-09-11,13.394,4.208169295
"139",2014-09-18,10.076,13.56002745
"140",2014-09-24,15.38,3.993025295
"141",2014-10-01,14.798,3.491634787
"142",2014-10-09,14.877,3.664997547
"143",2014-10-10,1.983,383.5740622
"144",2014-10-13,2.391,229.6299893
"145",2014-10-23,9.7855,4.788122086
"146",2014-10-29,10.852,4.79980038
"147",2014-11-04,9.0565,11.06005169
"148",2014-11-13,12.461,6.742235253
"149",2014-11-19,12.606,5.668717947
"150",2014-12-03,13.621,4.887180441
"151",2014-12-11,13.542,5.275956775
"152",2014-12-17,10.288,47.73889426
"153",2015-01-08,10.522,6.560009873
"154",2015-01-15,12.367,5.931305613
"155",2015-01-21,12.108,5.309484472
"156",2015-01-29,12.269,4.959004761
"157",2015-02-04,13.07,4.988174369
"158",2015-02-11,13.167,4.500881903
"159",2015-02-18,27.572,4.540946152
"160",2015-02-25,18.3425,6.282789597
"161",2015-03-06,52.391,9.152296462
"162",2015-03-11,37.891,13.94910403
"163",2015-03-14,11.244,152.5495583
"164",2015-03-19,15.003,15.85931312
"165",2015-03-26,7.883,117.8008921
"166",2015-04-01,13.217,11.44171847
"167",2015-04-14,12.48,8.556741117
"168",2015-04-22,9.403,8.04459499
"169",2015-04-29,12.443,6.275275645
"170",2015-05-08,8.542,38.05894257
"171",2015-05-24,2.4015,742.4995616
"172",2015-06-01,6.986,18.08669993
"173",2015-06-19,3.237,176.0106646
