Date,NO3,TN,SRP,TP,TSS,Cl,SO4
2010-04-07,3.929,3.93,0.049,0.05,1.5,6.019,5.844
2010-04-13,3.6645,3.695,0.0395,0.059,0.6,6.3035,5.067
2010-04-20,3.422,3.53,0.039,0.042,1,6.62,4.446
2010-04-27,3.273,3.22,0.042,0.052,1,6.681,4.335
2010-05-04,3.21,3.31,0.042,0.052,1,6.708,4.166
2010-05-11,3.148,3.26,0.046,0.06,1.3,6.677,3.995
2010-05-14,1.994,2.49,0.29,0.45,33.3,5.014,3.45
2010-05-18,3.651,3.75,0.062,0.078,2.4,5.935,6.262
2010-05-20,1.823,2.47,0.379,0.734,161.5,2.65,4.372
2010-05-26,3.738,3.82,0.064,0.078,2.6,5.423,6.75
2010-06-01,3.329,5.41,0.062,0.072,2.1,5.228,6.388
2010-06-08,3.167,3.24,0.056,0.068,1.9,5.732,5.372
2010-06-15,3.077,3.21,0.06,0.068,2.05,6.128,4.3715
2010-06-23,3.333,3.4,0.06,0.138,5.6,6.621,4.598
2010-08-04,3.175,3.2,0.05,0.062,1.3,7.206,3.829
2010-08-09,3.14,3.17,0.055,0.058,1.5,7.371,3.662
2010-08-18,3.02,3.01,0.054,0.058,0.7,7.338,3.577
2010-08-25,3.024,3.06,0.058,0.056,1.1,7.376,3.482
2010-09-02,2.898,3.02,0.05,0.058,0.5,7.44,3.414
2010-09-08,2.918,2.99,0.049,0.058,0.8,7.299,3.525
2010-09-15,2.923,3.03,0.066,0.074,0.7,7.588,4.529
2010-09-23,2.962,3.13,0.049,0.044,0.7,7.504,3.682
2010-09-30,2.9805,3.075,0.046,0.074,1.3,7.7195,3.5195
2010-10-07,3.074,3.11,0.039,0.048,0.6,7.576,3.464
2010-10-13,3.028,3.08,0.041,0.052,1.1,7.936,3.396
2010-10-21,2.942,2.97,0.038,0.048,0.4,7.765,3.294
2010-10-28,2.732,2.81,0.04,0.046,0.5,7.907,3.358
2010-11-03,2.808,2.87,0.046,0.054,1.1,7.692,3.234
2010-11-11,2.849,2.72,0.039,0.05,0.4,7.979,3.281
2010-11-16,2.786,2.86,0.039,0.042,1.1,7.854,3.218
2010-11-29,2.936,2.82,0.044,0.05,0.6,7.991,3.682
2010-12-09,3.012,3.12,0.037,0.04,0.3,7.935,3.285
2010-12-16,3.069,3.2,0.038,0.036,0.6,7.825,3.267
2011-01-06,3.087,3.19,0.032,0.044,0.5,7.759,3.173
2011-01-12,3.133,3.11,0.036,0.034,0.4,7.776,3.215
2011-01-21,3.119,3.07,0.035,0.036,1.1,7.894,3.171
2011-01-26,3,3.21,0.036,0.052,0.3,7.814,3.143
2011-02-06,3.059,3.13,0.031,0.044,1.3,7.762,3.183
2011-02-12,3.079,3.19,0.03,0.048,1.1,7.877,3.376
2011-02-15,3.266,3.34,0.049,0.062,1.1,8.518,4.593
2011-02-24,3.395,3.51,0.078,0.114,5,8.119,5.072
2011-03-01,3.765,3.65,0.038,0.054,2.3,8.32,5.211
2011-03-08,3.364,3.28,0.039,0.042,1.1,8.633,4.419
2011-03-14,3.112,3.04,0.053,0.072,2.4,7.985,4.192
2011-03-31,2.961,3.25,0.039,0.046,1.3,7.609,3.937
2011-04-07,2.754,2.96,0.035,0.054,0.7,7.911,3.807
2011-04-14,2.518,,0.028,0.04,2.3,7.818,3.703
2011-04-20,2.572,2.69,0.035,0.038,0.4,7.926,3.443
2011-04-23,3.277,4.04,0.289,0.478,85.3,4.534,5.638
2011-04-25,3.437,3.87,0.457,0.862,269.4,4.545,6.326
2011-04-25,2.977,3.35,0.412,0.658,152.1,3.063,6.05
2011-05-11,3.789,4.03,0.06,0.064,0.9,6.064,6.454
2011-05-18,3.446,3.42,0.052,0.052,0.3,6.432,5.309
2011-05-23,1.41,2.21,0.347,0.998,250,2.146,3.997
2011-06-09,3.3915,3.54,0.061,0.076,2.2,5.7715,5.355
2011-06-15,3.5035,3.595,0.058,0.057,0.8,6.309,4.683
2011-07-14,3.388,3.42,0.055,0.074,0,7.334,3.702
2011-07-20,3.47,3.58,0.058,0.074,0.2,7.443,3.644
2011-07-28,3.66,3.53,0.063,0.066,8.1,6.877,3.693
2011-08-04,3.37,3.45,0.057,0.07,0.9,7.659,3.677
2011-08-10,3.37,3.45,0.056,0.058,1,,
2011-08-17,3.05,3.19,0.061,0.08,0,,
2011-08-31,3.79,3.47,0.053,0.056,1.1,7.725,3.547
2011-09-07,3.321,3.56,0.052,0.052,0.9,7.801,3.608
2011-09-15,3.105,3.49,0.05,0.048,0.5,7.723,3.282
2011-09-21,3.006,3.74,0.05,0.056,0.5,7.874,4.1
2011-09-29,3.912,4.22,0.053,0.058,0.1,7.841,4.476
2011-10-05,3.816,3.74,0.052,0.06,0.7,8.138,4.063
2011-10-12,2.758,3.06,0.107,0.144,4.8,7.3215,4.885
2011-10-27,3.512,1.89,0.043,0.048,1,7.731,4.232
2011-11-02,3.83,3.41,0.039,0.046,0.8,7.646,3.866
2011-11-08,3.786,5.1,0.457,0.6,37.9,5.716,5.749
2011-11-16,5.889,5.9,0.056,0.07,0.6,7.601,7.178
2011-11-30,5.525,5.36,0.055,0.062,0.3,6.635,6.543
2011-12-07,5,5.36,0.053,0.058,1.9,6.916,6.156
2012-01-04,4.641,4.32,0.046,0.044,0.6,7.279,4.956
2012-01-12,4.218,4.48,0.043,0.046,0.5,7.214,4.745
2012-01-18,4.022,3.96,0.04,0.042,0.5,7.407,4.235
2012-01-25,3.231,3.42,0.077,0.104,2.4,7.098,4.185
2012-02-01,4.563,4.27,0.045,0.054,0.2,7.23,5.107
2012-02-08,4.66,4.605,0.2465,0.047,0.6,7.03,5.6325
2012-02-15,4.226,4.65,0.107,0.128,2.1,38.905,57.614
2012-02-29,3.732,3.78,0.043,0.048,0.7,7.315,4.234
2012-03-15,3.255,3.44,0.039,0.038,0,7.373,3.623
2012-03-20,2.62,2.95,0.083,0.142,15.3,5.969,3.946
2012-03-28,4.599,4.95,0.054,0.052,0.9,5.497,7.173
2012-04-11,3.502,3.66,0.047,0.054,1,6.385,4.862
2012-04-18,2.784,3.07,0.046,0.056,0.7,5.968,3.856
2012-04-25,3.459,3.65,0.046,0.054,0.6,6.719,3.843
2012-05-01,3.297,3.32,0.047,0.056,0.9,6.618,4.057
2012-05-09,3.382,3.57,0.049,0.06,0.7,7.251,3.754
2012-05-17,3.5615,3.76,0.0525,0.056,1.3,7.207,3.646
2012-05-23,3.467,3.62,0.047,0.068,1,7.201,3.75
2012-05-31,3.408,3.49,0.049,0.058,0.7,7.453,3.561
2012-06-06,3.352,3.49,0.054,0.062,0.8,9.53,5.521
2012-06-13,3.237,3.33,0.052,0.054,0.2,7.288,3.497
2012-06-20,3.212,3.32,0.047,0.056,1.4,7.485,3.502
2012-06-28,3.285,3.35,0.05,0.054,0.2,7.675,3.442
2012-07-11,3.071,3.14,0.055,0.056,0.6,8.254,4.111
2012-07-18,3.025,3.16,0.049,0.06,2.7,7.7,3.306
2012-07-25,3.235,3.28,0.055,0.062,0.8,7.923,3.183
2012-08-01,3.133,3.37,0.051,0.058,1.1,7.815,3.197
2012-08-16,3.172,3.13,0.048,0.056,2.6,7.639,4.256
2012-08-22,2.949,3.12,0.047,0.068,0.3,7.759,3.317
2012-08-27,3.497,3.53,0.063,0.08,0.5,8.334,4.412
2012-09-06,3.213,3.21,0.051,0.06,0.5,8.073,3.991
2012-09-12,3.353,3.31,0.054,0.066,0.1,8.192,4.155
2012-09-27,3.088,3.18,0.051,0.056,1,8.339,3.891
2012-10-03,3.032,3.11,0.049,0.06,0.6,7.955,3.408
2012-10-10,3.208,3.17,0.052,0.062,0.3,8.269,3.567
2012-10-16,4.204,4.205,0.053,0.064,0.45,8.8225,6.2185
2012-10-25,3.117,3.33,0.043,0.054,0.3,8.151,4.216
2012-11-01,3.004,3.08,0.043,0.048,0.3,8.424,4.395
2012-11-08,2.995,3.1,0.04,0.046,0.8,8.259,3.835
2012-11-15,2.94,2.97,0.036,0.04,0.3,8.532,3.878
2012-11-29,3.066,3.16,0.032,0.038,0,8.162,3.649
2012-12-06,2.876,2.92,0.037,0.04,0.5,8.509,4.15
2012-12-13,3.113,3.12,0.035,0.032,0.4,9.069,4.086
2013-01-03,3.262,3.35,0.034,0.034,0.3,8.576,4.41
2013-01-11,3.215,3.26,0.028,0.036,0,8.857,4.016
2013-01-14,3.215,3.15,0.029,0.034,0.3,8.946,4.615
2013-01-24,3.1,3.31,0.029,0.032,1.1,8.866,4.217
2013-01-30,3.35,3.565,0.061,0.086,1.9,9.099,6.1195
2013-02-07,4.29,3.83,0.029,0.034,0.3,9.808,5.584
2013-02-13,3.795,3.81,0.029,0.034,0.9,9.189,5.892
2013-02-21,3.626,3.74,0.029,0.05,0.4,8.733,4.742
2013-02-28,3.917,3.94,0.031,0.028,0.1,8.31,5.967
2013-03-07,4.042,4,0.028,0.028,0.4,8.889,5.285
2013-03-11,6.784,5.9,0.059,0.078,1.7,8.268,8.272
2013-03-20,5.344,5.275,0.032,0.042,0.85,8.6095,7.0635
2013-03-28,4.218,4.18,0.028,0.032,0.7,8.125,5.846
2013-04-04,5.239,5.75,0.037,0.076,0.5,7.327,6.915
2013-04-18,1.979,4.83,0.397,1.404,620.3,2.246,3.641
2013-04-25,5.651,5.87,0.057,0.056,0.3,5.952,7.706
2013-04-29,4.744,5.01,0.058,0.062,0,5.859,7.43
2013-05-09,3.837,3.87,0.037,0.058,2,6.199,6.218
2013-05-21,3.135,3.27,0.064,0.082,1.4,5.046,6.006
2013-05-31,3.377,3.49,0.064,0.082,1.1,5.283,5.695
2013-06-07,3.479,3.64,0.057,0.068,1,5.713,5.688
2013-06-13,3.774,3.77,0.057,0.068,2.2,6.301,5.318
2013-06-26,3.736,3.59,0.059,0.068,1.9,6.902,4.63
2013-07-10,3.762,3.77,0.056,0.062,0.9,7.511,4.091
2013-07-17,3.702,3.66,0.052,0.06,0,7.447,4.077
2013-08-01,4.143,4.15,0.075,0.086,0.8,6.173,6.269
2013-08-08,2.07,3.38,0.427,0.686,125.3,3.318,3.852
2013-08-15,5.4,5.69,0.087,0.11,0.9,5.571,8.738
2013-08-21,4.554,4.27,0.071,0.08,0.9,5.971,7.178
2013-08-29,4.065,3.96,0.066,0.074,0,6.728,5.284
2013-09-05,4.002,4.09,0.066,0.07,0,7.237,5.01
2013-09-12,3.839,4.15,0.057,0.072,0.7,7.46,4.447
2013-09-19,3.831,3.63,0.06,0.07,0.4,7.432,4.184
2013-09-25,3.612,3.6,0.062,0.098,0.7,7.479,4.369
2013-10-03,3.432,3.71,0.055,0.08,0.6,7.614,4.205
2013-10-21,3.386,3.18,0.045,0.054,1.1,7.681,3.987
2013-10-30,3.023,2.99,0.042,0.058,2.4,6.982,4.164
2013-11-07,3.923,3.67,0.051,0.052,0.7,7.193,6.828
2013-11-14,3.757,3.66,0.044,0.05,0,7.469,5.564
2013-11-21,3.497,3.35,0.039,0.044,0.8,7.436,4.599
2013-12-03,3.585,3.62,0.043,0.04,0.1,7.735,4.251
2013-12-13,3.509,3.5,0.036,0.043,0.25,7.617,3.9605
2013-12-20,4.713,4.59,0.04,0.054,0,7.058,6.305
2014-01-08,4.353,4.19,0.04,0.046,0.5,7.271,5.075
2014-01-11,4.502,4.53,0.069,0.108,6.8,6.625,6.809
2014-01-23,4.612,4.5,0.038,0.046,0,7.041,5.904
2014-01-29,4.506,4.93,0.03,0.048,0.4,7.363,5.308
2014-02-06,2.244,4.1,0.037,0.042,0.2,33.132,31.484
2014-02-13,4.017,3.91,0.033,0.04,0.7,7.739,4.614
2014-02-20,3.61,3.75,0.035,0.038,0.1,7.506,4.278
2014-02-26,3.835,3.68,0.032,0.04,0.4,7.626,4.222
2014-03-06,3.603,3.475,0.032,0.04,1.25,7.525,3.979
2014-03-13,3.589,3.52,0.039,0.046,0.5,7.597,4.242
2014-03-16,3.593,3.79,0.085,0.146,7.2,6.578,5.781
2014-03-28,4.11,4.34,0.041,0.056,0.7,6.626,6.049
2014-04-03,3.973,4.14,0.043,0.076,0.3,6.616,5.177
2014-04-08,3.545,3.59,0.04,0.046,0,6.837,4.718
2014-04-15,3.818,3.48,0.042,0.046,0.9,7.219,4.809
2014-04-24,3.271,3.33,0.038,0.05,0.3,7.474,4.312
2014-04-29,3.366,3.5,0.04,0.044,0.7,7.632,4.124
2014-05-08,3.16,3.37,0.05,0.068,2.3,7.103,3.887
2014-05-13,2.774,2.94,0.062,0.084,2,6.811,4.326
2014-05-15,3.127,3.32,0.059,0.058,1.1,7.0865,4.757
2014-05-21,3.063,3.48,0.045,0.056,0.1,7.364,4.45
2014-05-29,3.167,3.39,0.046,0.058,1.2,8.092,3.91
2014-06-03,2.776,3.19,0.053,0.066,0.8,7.025,3.857
2014-06-16,2.923,3.27,0.049,0.064,0.6,7.326,4.502
2014-06-19,3.056,3.06,0.055,0.064,0.1,7.519,4.296
2014-07-02,3.42,3.6,0.072,0.07,0.6,6.722,6.202
2014-07-07,3.363,3.59,0.061,0.074,0.3,7.062,5.468
2014-07-22,3.377,3.61,0.05,0.064,0.3,7.567,4.256
2014-08-06,3.047,3.09,0.053,0.064,0.4,7.52,3.88
2014-08-13,2.9845,3.25,0.054,0.066,1.5,7.716,4.237
2014-08-21,3.082,3.3,0.057,0.062,0.5,8.198,3.739
2014-08-28,3.088,3.26,0.056,0.06,0.5,7.892,3.959
2014-09-02,2.977,3.02,0.096,0.116,2.3,7.326,3.458
2014-09-11,3.0105,3.1,0.058,0.066,0.4,8.1525,4.149
2014-09-18,2.745,2.94,0.066,0.078,0.7,7.344,3.895
2014-09-24,3,3.12,0.051,0.056,0,7.818,4.005
2014-10-01,3.135,3.16,0.051,0.06,0.6,8.076,3.517
2014-10-09,3.114,3.07,0.046,0.062,1.3,7.932,3.145
2014-10-10,1.515,2.94,0.567,0.942,89.6,4.557,3.212
2014-10-13,2.038,3.09,0.449,0.488,73.7,4.434,4.134
2014-10-23,3.839,3.75,0.062,0.076,0,6.792,6.745
2014-10-29,3.259,3.24,0.058,0.064,0.7,7.379,5.956
2014-11-06,2.965,3.13,0.056,0.054,0.4,7.627,5.398
2014-11-13,3.323,3.29,0.045,0.056,0.1,7.748,4.935
2014-11-19,3.597,3.51,0.041,0.058,0,7.667,4.951
2014-12-02,3.431,3.4,0.043,0.052,0.3,7.961,4.972
2014-12-11,3.815,3.55,0.041,0.048,0.5,8.067,5.067
2014-12-17,4.488,4.4,0.05,0.074,0.5,7.069,7.477
2015-01-08,4.573,4.47,0.041,0.056,0,7.386,6.859
2015-01-15,4.1155,4.07,0.0385,0.054,0.1,7.6915,5.5885
2015-01-21,4.006,3.85,0.036,0.05,0,7.572,4.854
2015-01-29,3.845,3.86,0.034,0.04,0.4,7.48,4.441
2015-02-04,2.13,3.55,0.031,0.032,1.1,7.639,4.179
2015-02-11,3.674,3.58,0.031,0.04,0.6,7.966,3.437
2015-02-18,3.488,3.455,0.03,0.043,0.6,7.62,4.086
2015-02-25,4.291,4.03,0.034,0.046,2.1,7.309,5.925
2015-03-06,3.835,3.73,0.031,0.044,0.4,7.504,5.523
2015-03-11,4.03,4.03,0.033,0.044,0.7,6.989,6.111
2015-03-14,3.68,3.84,0.106,0.188,9.2,6.349,6.245
2015-03-19,4.803,4.39,0.048,0.064,0.7,6.449,7.624
2015-03-26,3.704,3.79,0.09,0.144,4.1,6.503,6.728
2015-04-01,4.208,4.29,0.046,0.072,0.5,6.758,7.182
2015-04-14,3.488,3.45,0.044,0.06,0,7.127,5.063
2015-04-22,3.388,3.46,0.045,0.064,0.5,7.032,4.838
2015-04-29,3.2505,3.225,0.0425,0.049,0.6,7.281,4.631
2015-05-08,3.058,3.07,0.042,0.058,0.6,7.16,4.198
2015-05-11,2.882,3.05,0.089,0.124,2.9,6.231,5.224
2015-05-24,2.184,3.27,0.407,0.672,118.5,3.275,5.147
2015-06-01,3.422,3.44,0.086,1.1,1.7,4.926,8.231
2015-06-19,2.462,2.81,0.206,0.222,10.6,4.671,4.963
