"","Date","concentrations.SO4","Flow"
"109",2011-09-08,30.577,10.133
"110",2011-09-16,39.4485,9.88
"111",2011-09-19,40.11,74.198
"112",2011-09-30,35.031,12.404
"113",2011-10-06,39.534,13.137
"114",2011-10-12,37.635,83.054
"115",2011-10-26,39.909,12.357
"116",2011-11-03,38.856,25.679
"117",2011-11-08,19.786,5327.797
"118",2011-11-17,20.694,234.106
"119",2011-12-01,11.986,397.501
"120",2011-12-08,9.193,725.209
"121",2011-12-15,8.99,3972.854
"122",2012-01-05,12.724,189.814
"123",2012-01-12,11.453,670.241
"124",2012-01-19,10.377,241.02
"125",2012-01-25,11.63,4533.335
"126",2012-02-02,9.717,615.783
"127",2012-02-04,8.568,3154.512
"128",2012-02-16,12.527,804.587
"129",2012-03-01,13.379,285.662
"130",2012-03-12,8.812,2462.849
"131",2012-03-20,5.742,9100.15
"132",2012-03-29,9.29,826.699
"133",2012-04-12,11.903,204.448
"134",2012-04-19,12.917,160.307
"135",2012-04-26,13.65,73.919
"136",2012-05-01,14.244,106.946
"137",2012-05-10,18.659,29.103
"138",2012-05-16,19.599,16.582
"139",2012-05-24,19.422,12.4
"140",2012-06-01,26.997,13.263
"141",2012-06-05,40.07,84.124
"142",2012-06-14,28.166,8.135
"143",2012-06-21,30.221,6.187
"144",2012-07-12,30.088,7.94
"145",2012-07-19,31.079,4.59
"146",2012-08-02,40.874,4.352
"147",2012-08-15,36.238,6.62
"148",2012-08-17,31.97,39.226
"149",2012-08-20,38.445,4.764
"150",2012-08-29,32.563,10.719
"151",2012-09-05,31.316,6.674
"152",2012-09-11,37.616,6.76
"153",2012-09-25,35.625,12.97
"154",2012-10-01,41.354,7.77
"155",2012-10-09,45.996,7.729
"156",2012-10-15,46.289,25.383
"157",2012-10-24,16.136,28.995
"158",2012-10-31,23.451,17
"159",2012-11-07,24.646,13.245
"160",2012-11-14,26.927,14.883
"161",2012-11-28,35.104,13.92
"162",2012-12-05,30.064,25.741
"163",2012-12-12,37.504,7.622
"164",2013-01-04,42.8955,76.616
"165",2013-01-10,30.151,54.643
"166",2013-01-15,14.492,314.389
"167",2013-01-23,17.059,75.06
"168",2013-01-30,6.239,5038.84
"169",2013-02-06,11.621,290.599
"170",2013-02-11,10.6845,992.025
"171",2013-02-20,16.598,368.747
"172",2013-02-27,14.267,919.887
"173",2013-03-06,13.007,312.461
"174",2013-03-10,22.545,2892.943
"175",2013-03-19,13.994,426.42
"176",2013-03-29,11.91,1303.788
"177",2013-04-03,10.42,2302.908
"178",2013-04-11,12.5645,1303.963
"179",2013-04-18,22.342,1797.883
"180",2013-04-24,12.156,642.38
"181",2013-04-27,12.618,2560.578
"182",2013-05-10,10.769,2715.047
"183",2013-05-21,9.136,4895.429
"184",2013-05-21,8.295,4895.429
"185",2013-05-30,11.692,575.949
"186",2013-06-06,10.825,797.779
"187",2013-06-25,14.685,39.708
"188",2013-07-08,23.917,13.494
"189",2013-07-19,31.594,4.841
"190",2013-07-31,36.678,23.748
"191",2013-08-07,24.606,22.961
"192",2013-08-08,19.7565,404.262
"193",2013-08-13,6.982,1749.364
"194",2013-08-20,8.995,158.041
"195",2013-08-28,11.857,15.862
"196",2013-09-04,15.58,8.996
"197",2013-09-11,17.6755,6.075
"198",2013-09-18,21.889,4.358
"199",2013-09-20,28.641,170.505
"200",2013-10-03,28.675,7.73
"201",2013-10-24,18.838,62.737
"202",2013-10-30,20.72,46.505
"203",2013-11-06,21.242,707.707
"204",2013-11-13,10.397,181.707
"205",2013-11-22,13.542,434.43
"206",2013-12-02,17.223,94.716
"207",2013-12-12,23.528,107.849
"208",2013-12-18,16.561,658.546
"209",2013-12-21,10.359,5474.008
"210",2014-01-09,16.59,395.586
"211",2014-01-10,22.572,1092.64
"212",2014-01-22,12.662,307.21
"213",2014-01-28,16.01,175.524
"214",2014-02-06,19.681,150.544
"215",2014-02-12,18.853,116.655
"216",2014-02-21,19.9605,169.088
"217",2014-02-25,18.533,140.142
"218",2014-03-07,22.29,658.957
"219",2014-03-11,16.867,439.983
"220",2014-03-16,7.251,9437.961
"221",2014-03-27,12.233,514.81
"222",2014-04-03,10.668,831.798
"223",2014-04-04,7.779,3276.328
"224",2014-04-07,7.102,3947.906
"225",2014-04-14,10.689,1454.068
"226",2014-04-22,10.26,550.4
"227",2014-04-28,11.511,463.306
"228",2014-05-09,13.867,671.211
"229",2014-05-13,15.726,1805.661
"230",2014-05-20,7.394,561.359
"231",2014-05-28,8.344,205.134
"232",2014-06-02,11.869,204.824
"233",2014-06-10,18.424,314.937
"234",2014-07-01,10.697,127.163
"235",2014-07-09,15.38,33.888
"236",2014-07-23,10.268,45.313
"237",2014-07-29,9.107,19.307
"238",2014-08-05,19.671,21.252
"239",2014-08-12,6.193,318.681
"240",2014-08-19,9.637,56.906
"241",2014-08-27,15.912,19.594
"242",2014-09-02,24.267,289.956
"243",2014-09-10,24.172,29.629
"244",2014-09-17,30.895,60.374
"245",2014-09-18,22.763,206.517
"246",2014-09-24,28.257,37.359
"247",2014-10-01,30.84,27.191
"248",2014-10-08,24.696,24.738
"249",2014-10-10,19.312,944.331
"250",2014-10-13,15.3985,5217.684
"251",2014-10-22,14.032,271.81
"252",2014-10-29,17.58,109.014
"253",2014-11-06,17.556,576.015
"254",2014-11-12,13.769,188.165
"255",2014-11-19,15.355,69.786
"256",2014-12-05,11.772,186.43
"257",2014-12-10,12.757,307.009
"258",2014-12-17,12.687,577.247
"259",2015-01-05,8.477,1142.144
"260",2015-01-07,9.387,716.027
"261",2015-01-14,11.788,292.96
"262",2015-01-21,14.293,158.689
"263",2015-01-28,14.7355,94.636
"264",2015-02-04,17.552,139.066
"265",2015-02-11,15.927,95.242
"266",2015-02-18,15.267,97.768
"267",2015-02-25,16.252,316.131
"268",2015-03-05,9.881,1980.39
"269",2015-03-10,11.6525,2152.163
"270",2015-03-14,6.272,7185.943
"271",2015-03-19,9.747,1468.438
"272",2015-03-26,11.309,3679.828
"273",2015-04-01,10.09,732.827
"274",2015-04-13,11.716,396.55
"275",2015-04-22,11.316,605.18
"276",2015-04-24,10.3775,609.928
"277",2015-04-29,14.581,292.602
"278",2015-05-08,16.346,892.628
"279",2015-05-11,6.293,13724.746
"280",2015-05-17,8.623,8008.566
"281",2015-06-01,6.713,2483.713
"282",2015-06-19,11.555,13390
