"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"161",2015-02-11,1.1,0.354,-1.03845836584836,0.0953101798043249
"162",2015-02-18,0.91,0.407,-0.898942093539542,-0.0943106794712413
"163",2015-02-25,1.2,0.744,-0.295714244149045,0.182321556793955
"164",2015-03-04,6.5,0.637,-0.450985623409974,1.87180217690159
"165",2015-03-10,7.7,0.928,-0.0747235461959364,2.04122032885964
"166",2015-03-18,5.9,0.59,-0.527632742082372,1.77495235091167
"167",2015-03-25,5.2,0.485,-0.723606388044654,1.64865862558738
"168",2015-04-01,2.4,0.493,-0.707246104939447,0.8754687373539
"169",2015-04-13,6.1,0.483,-0.727738625329564,1.80828877117927
"170",2015-04-17,5.9,0.39,-0.941608539858445,1.77495235091167
"171",2015-04-22,2.2,0.561,-0.578034373459441,0.78845736036427
"172",2015-04-24,8.3,0.377,-0.975510091534126,2.11625551480255
"173",2015-06-01,2.2,0.714,-0.336872316642553,0.78845736036427
