"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"131",2012-04-11,440,2.949,1.08146612983314,6.08677472691231
"132",2012-04-16,829,2.928,1.07431959609907,6.7202201551353
"133",2012-04-25,313,2.692,0.990284411782481,5.74620319054015
"134",2012-05-02,466,2.741,1.00832281732065,6.14418563412565
"135",2012-05-09,250,2.404,0.877134016672961,5.52146091786225
"136",2012-05-17,194,2.436,0.890357349847651,5.26785815906333
"137",2012-05-23,164,2.278,0.82329786502499,5.0998664278242
"138",2012-05-31,197,2.172,0.775648402071689,5.28320372873799
"139",2012-06-13,162,1.743,0.555607766537884,5.08759633523238
"140",2012-06-20,140,1.575,0.454255272277596,4.9416424226093
"141",2012-06-28,122,1.308,0.268499253035007,4.80402104473326
"142",2012-07-11,108,1.017,0.0168571170664228,4.68213122712422
"143",2012-07-18,94,0.905,-0.0998203352822109,4.54329478227
"144",2012-07-25,76,0.701,-0.355247391947547,4.33073334028633
"145",2012-08-01,77,0.695,-0.363843433417345,4.34380542185368
"146",2012-08-16,98,0.758,-0.277071893339765,4.58496747867057
"147",2012-08-21,104,1.026,0.0256677467485778,4.64439089914137
"148",2012-08-27,285,1.128,0.120446153075867,5.65248918026865
"149",2012-09-04,140,1.499,0.404798219120461,4.9416424226093
"150",2012-09-06,128,1.385,0.325700139639302,4.85203026391962
"151",2012-09-11,162,1.288,0.253090627682162,5.08759633523238
"152",2012-09-25,134,1.644,0.497132296633988,4.89783979995091
"153",2012-10-02,128,1.707,0.534737443812304,4.85203026391962
"154",2012-10-09,129,1.862,0.621651178854875,4.85981240436167
"155",2012-10-13,499,1.864,0.6227247162634,6.21260609575152
"156",2012-10-16,327,1.654,0.5031965966015,5.78996017089725
"157",2012-10-23,161,1.825,0.601579987034455,5.08140436498446
"158",2012-11-01,143,1.73,0.548121408509688,4.96284463025991
"159",2012-11-15,153,1.793,0.583890194622996,5.03043792139244
"160",2012-11-27,114,1.772,0.572108852182889,4.7361984483945
"161",2012-12-04,153,1.962,0.673964361143171,5.03043792139244
"162",2012-12-11,141,2.104,0.743840294875463,4.94875989037817
"163",2013-01-03,184,2.489,0.911881023385455,5.21493575760899
"164",2013-01-11,139,2.476,0.90664435482235,4.93447393313069
"165",2013-01-15,151,2.536,0.930588036574979,5.01727983681492
"166",2013-01-22,123,2.493,0.913486804541421,4.81218435537242
"167",2013-01-30,1780,2.522,0.925052237542728,7.48436864328613
"168",2013-02-05,285,3.509,1.25533109660108,5.65248918026865
"169",2013-02-12,342,2.798,1.02890487624329,5.8348107370626
"170",2013-02-19,239,2.565,0.941958478622733,5.47646355193151
"171",2013-02-26,368,2.682,0.986562784859487,5.90808293816893
"172",2013-03-05,281,2.619,0.962792565525575,5.63835466933375
"173",2013-03-10,1760,3.441,1.23576212681534,7.4730690880322
"174",2013-03-19,476,3.53,1.26129787094521,6.16541785423142
"175",2013-03-26,451,3.127,1.1400740784757,6.11146733950268
"176",2013-04-05,982,2.577,0.946625931670228,6.88959130835447
"177",2013-04-11,1670,2.648,0.973804638074762,7.4205789054108
"178",2013-04-18,3690,2.226,0.800206252853353,8.21338173703457
"179",2013-04-25,762,3.574,1.27368541673724,6.63594655568665
"180",2013-05-03,806,3.036,1.11054085953338,6.69208374250663
"181",2013-05-10,11500,1.118,0.111541374732908,9.35010231435134
"182",2013-05-21,1630,1.046,0.0449733656427312,7.39633529380081
"183",2013-05-29,732,3.043,1.11284387091483,6.59578051396131
"184",2013-06-07,724,2.628,0.966223100622364,6.58479139238572
"185",2013-06-26,267,2.51,0.920282753143692,5.58724865840025
"186",2013-07-10,187,2.152,0.766397642299538,5.23110861685459
"187",2013-07-17,198,1.8615,0.621382614330634,5.28826703069454
"188",2013-08-01,802,1.365,0.311154428636923,6.68710860786651
"189",2013-08-08,2410,2.22,0.797507195884188,7.7873820264847
"190",2013-08-21,375,2.606,0.957816478702653,5.92692602597041
"191",2013-08-29,248,2.446,0.894454037264981,5.51342874616498
"192",2013-09-05,202,2.314,0.838977628771485,5.30826769740121
"193",2013-09-12,175,2.216,0.795703768885037,5.16478597392351
"194",2013-09-19,166,2.453,0.897311765276352,5.11198778835654
"195",2013-09-20,543,2.366,0.861200765556195,6.29710931993394
"196",2013-10-03,219,2.196,0.786637523647284,5.3890717298165
"197",2013-10-06,1780,1.592,0.464991087422191,7.48436864328613
"198",2013-10-21,262,2.323,0.842859453788272,5.5683445037611
"199",2013-10-30,237,2.446,0.894454037264981,5.46806014113513
"200",2013-11-07,605,2.594,0.953201085894252,6.40522845803084
"201",2013-11-14,293,2.4525,0.897107912457381,5.68017260901707
"202",2013-11-21,252,2.324,0.843289838989665,5.52942908751142
"203",2013-12-03,236,2.396,0.873800680253203,5.46383180502561
"204",2013-12-13,256,2.592,0.952429778490028,5.54517744447956
"205",2013-12-20,588,3.322,1.2005670111911,6.37672694789863
"206",2013-12-21,2570,2.831,1.04063000612976,7.85166117788927
"207",2014-01-08,407,3.831,1.34312586571851,6.00881318544259
"208",2014-01-11,2290,2.4395,0.891793100273755,7.73630709654828
"209",2014-01-23,438,3.569,1.27228544450802,6.08221891037645
"210",2014-01-29,348,3.617,1.28564495296996,5.85220247977447
"211",2014-02-07,322,3.384,1.21905844174398,5.77455154554441
"212",2014-02-13,309,3.306,1.19573899939883,5.73334127689775
"213",2014-02-20,301,2.853,1.04837107223136,5.70711026474888
"214",2014-02-26,259,2.842,1.04450802967491,5.55682806169954
"215",2014-03-06,303,3.049,1.11481366800612,5.71373280550937
"216",2014-03-13,426,2.434,0.889535994565335,6.05443934626937
"217",2014-03-17,5500,1.816,0.596636280179102,8.61250337122056
"218",2014-03-28,600,3.08,1.12492959698548,6.39692965521615
"219",2014-03-29,1260,2.93,1.07500242302898,7.13886699994552
"220",2014-04-03,636,2.576,0.946237808242107,6.45519856334012
"221",2014-04-04,1320,2.283,0.825490367547658,7.18538701558042
"222",2014-04-08,1420,1.882,0.632335041163188,7.25841215059531
"223",2014-04-15,671,2.297,0.831603923706961,6.50876913697168
"224",2014-04-24,402,1.856,0.618423634364009,5.99645208861902
"225",2014-04-29,379,2.124,0.753301103379692,5.93753620508243
"226",2014-05-09,979,2.142,0.761739972025557,6.88653164253051
"227",2014-05-13,1330,2.018,0.702106921931417,7.1929342212158
"228",2014-05-15,1040,1.807,0.591668011610091,6.94697599213542
"229",2014-05-21,400,2.025,0.705569700558502,5.99146454710798
"230",2014-05-29,306,2.125,0.75377180237638,5.72358510195238
"231",2014-06-03,513,2.167,0.773343722554222,6.24027584517077
"232",2014-06-16,435,1.914,0.649195293030763,6.07534603108868
"233",2014-07-02,290,1.872,0.6270073780554,5.66988092298052
"234",2014-07-07,200,1.814,0.595534351692945,5.29831736654804
"235",2014-07-22,154,1.674,0.515215972067284,5.03695260241363
"236",2014-07-31,235,1.493,0.400787518557053,5.45958551414416
"237",2014-08-06,154,1.488,0.3974329364109,5.03695260241363
"238",2014-08-13,213,1.405,0.340037302785709,5.36129216570943
"239",2014-08-21,160,1.56,0.444685821261446,5.07517381523383
"240",2014-08-28,128,1.197,0.179818426575836,4.85203026391962
"241",2014-09-03,594,1.453,0.373630384588146,6.38687931936265
"242",2014-09-11,167,1.191,0.174793290373163,5.11799381241676
"243",2014-09-18,290,1.589,0.463104887554579,5.66988092298052
"244",2014-09-24,175,1.558,0.443402947448557,5.16478597392351
"245",2014-10-01,142,1.5445,0.434700233376499,4.95582705760126
"246",2014-10-09,149,1.565,0.447885823992117,5.00394630594546
"247",2014-10-11,2630,1.211,0.191446464570955,7.87473912517181
"248",2014-10-13,2450,1.249,0.222343231143441,7.80384330353877
"249",2014-10-23,329,2.723,1.00173421369162,5.79605775076537
"250",2014-10-29,244,2.448,0.89527136465008,5.4971682252932
"251",2014-11-06,446,1.985,0.685618914139154,6.10031895202006
"252",2014-11-13,214,2.144,0.762673243208556,5.36597601502185
"253",2014-11-19,184,2.476,0.90664435482235,5.21493575760899
"254",2014-12-03,214,2.524,0.925844944678967,5.36597601502185
"255",2014-12-11,309,2.554,0.937660757610348,5.73334127689775
"256",2014-12-17,648,2.1355,0.758700811299384,6.47389069635227
"257",2015-01-05,786,2.573,0.945072533299607,6.66695679242921
"258",2015-01-08,515,3.003,1.09961178900119,6.24416690066374
"259",2015-01-15,354,3.003,1.09961178900119,5.86929691313377
"260",2015-01-21,301,2.954,1.08316018410919,5.70711026474888
"261",2015-01-29,263,2.8025,1.03051187596418,5.57215403217776
"262",2015-02-04,302,2.984,1.09326468234151,5.71042701737487
"263",2015-02-11,255,2.5689,0.943477791718119,5.54126354515843
"264",2015-02-18,259,2.496,0.914689450507181,5.55682806169954
"265",2015-02-25,437,2.499,0.915890651852815,6.07993319509559
"266",2015-03-05,863,2.228,0.801104322065038,6.76041469108343
"267",2015-03-11,1260,2.014,0.70012279429637,7.13886699994552
"268",2015-03-14,3700,1.486,0.396087946295567,8.21608809863232
"269",2015-03-19,1450,3.073,1.12265428314835,7.27931883541462
"270",2015-03-26,2290,2.326,0.844150054096473,7.73630709654828
"271",2015-04-01,775,2.916,1.07021281414641,6.65286302935335
"272",2015-04-14,566,2.552,0.936877365482543,6.33859407820318
"273",2015-04-22,567,2.048,0.716863707177261,6.34035930372775
"274",2015-04-29,382,2.013,0.699626146657654,5.94542060860658
"275",2015-05-08,1590,1.613,0.478095799143072,7.37148929521428
"276",2015-05-11,5880,0.869,-0.140412153716745,8.67931204089267
"277",2015-05-17,2260,1.487,0.396760667478018,7.72312009226633
"278",2015-05-24,8140,1.325,0.281412459438185,9.00454545899659
"279",2015-06-01,2200,2.558,0.939225703156651,7.69621263934641
"280",2015-06-20,6640,0.823,-0.194799078305067,8.80086724247048
