"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"130",2012-02-09,391,1.554,0.440832251945456,5.96870755998537
"131",2012-02-16,389,1.512,0.413433277757341,5.96357934361845
"132",2012-03-01,190,1.412,0.34500713907105,5.24702407216049
"133",2012-03-12,1700,0.372,-0.988861424708991,7.43838353004431
"134",2012-03-20,4310,0.525,-0.644357016390513,8.36869318309779
"135",2012-03-22,6410,1.447,0.369492447649347,8.76561454991472
"136",2012-03-29,422,1.56,0.444685821261446,6.04500531403601
"137",2012-04-12,99,1.532,0.4265740713184,4.59511985013459
"138",2012-04-19,88,1.441,0.365337317017385,4.47733681447821
"139",2012-04-26,52,1.594,0.466246580368023,3.95124371858143
"140",2012-05-02,64,1.676,0.516410002059891,4.15888308335967
"141",2012-05-10,30,1.633,0.490418813988328,3.40119738166216
"142",2012-05-16,25,1.685,0.521765563804325,3.2188758248682
"143",2012-05-24,19,1.544,0.434376451602584,2.94443897916644
"144",2012-06-01,22,1.355,0.303801454331664,3.09104245335832
"145",2012-06-05,29,1.329,0.284426779731108,3.36729582998647
"146",2012-06-14,15,1.133,0.124868982045869,2.70805020110221
"147",2012-06-21,13,1.042,0.0411419433311752,2.56494935746154
"148",2012-06-28,11,0.748,-0.29035230100766,2.39789527279837
"149",2012-07-12,11,0.764,-0.269187489815617,2.39789527279837
"150",2012-07-19,9.6,0.625,-0.470003629245736,2.26176309847379
"151",2012-08-02,8.6,0.449,-0.800732391239883,2.15176220325946
"152",2012-08-17,10,0.43,-0.843970070294529,2.30258509299405
"153",2012-08-20,13,0.532,-0.631111789640493,2.56494935746154
"154",2012-08-29,11,0.586,-0.534435489405125,2.39789527279837
"155",2012-09-05,9.8,0.662,-0.412489723045129,2.28238238567653
"156",2012-09-11,53,0.858,-0.153151179494175,3.97029191355212
"157",2012-09-25,12,1.34,0.29266961396282,2.484906649788
"158",2012-10-01,13,1.154,0.143234168085908,2.56494935746154
"159",2012-10-09,12,1.105,0.0998453349697161,2.484906649788
"160",2012-10-15,389,2.935,1.07670745328006,5.96357934361845
"161",2012-10-24,44,1.954,0.669878553620591,3.78418963391826
"162",2012-10-31,21,1.894,0.638690994763886,3.04452243772342
"163",2012-11-07,13,1.742,0.555033878430311,2.56494935746154
"164",2012-11-14,16,1.7475,0.558186195125828,2.77258872223978
"165",2012-11-28,12,1.745,0.556754555654391,2.484906649788
"166",2012-12-05,56,1.602,0.471252848646168,4.02535169073515
"167",2012-12-12,27,1.826,0.602127782172777,3.29583686600433
"168",2013-01-04,94,2.1,0.741937344729377,4.54329478227
"169",2013-01-10,58,2.108,0.745739630679116,4.06044301054642
"170",2013-01-15,291,1.561,0.445326641533295,5.67332326717149
"171",2013-01-23,76,2.148,0.764537176646618,4.33073334028633
"172",2013-01-30,4720,0.934,-0.0682788407532944,8.4595640785796
"173",2013-02-06,135,3.727,1.31560362049712,4.90527477843843
"174",2013-02-11,632,2.647,0.973426923244964,6.44888939414686
"175",2013-02-20,241,2.18,0.779324876800998,5.48479693349065
"176",2013-02-27,554,1.485,0.395414772254663,6.31716468674728
"177",2013-03-06,155,2.239,0.806029337616618,5.04342511691925
"178",2013-03-11,1650,1.268,0.237440856015034,7.40853056689463
"179",2013-03-19,236,1.949,0.667316420525424,5.46383180502561
"180",2013-03-29,268,1.679,0.518198378095404,5.59098698051086
"181",2013-04-03,781,1.423,0.352767319107715,6.66057514983969
"182",2013-04-11,791,1.207,0.188137942115395,6.67329796776765
"183",2013-04-19,1470,0.95,-0.0512932943875506,7.29301767977278
"184",2013-04-24,393,1.452,0.372941916402604,5.97380961186926
"185",2013-04-27,1590,1.195,0.178146185383474,7.37148929521428
"186",2013-05-10,1640,1.721,0.542905517229402,7.40245152081824
"187",2013-05-21,1740,0.962,-0.0387408283164306,7.46164039220858
"188",2013-05-22,3060,0.627,-0.466808738349216,8.02617019494643
"189",2013-05-30,128,1.705,0.53356511073548,4.85203026391962
"190",2013-06-06,288,1.169,0.156148682489931,5.66296048013595
"191",2013-06-12,70,1.311,0.270790204781563,4.24849524204936
"192",2013-06-25,17,1.43,0.357674444271816,2.83321334405622
"193",2013-07-08,6.9,1.365,0.311154428636923,1.93152141160321
"194",2013-07-19,7.2,1.221,0.199670195128568,1.97408102602201
"195",2013-07-31,12,1.778,0.575489137091713,2.484906649788
"196",2013-08-07,72,2.808,1.03247248616356,4.27666611901606
"197",2013-08-08,804,4.216,1.43888681123906,6.68959926917897
"198",2013-08-14,1040,1.944,0.664747706038247,6.94697599213542
"199",2013-08-20,180,2.487,0.911077164821268,5.19295685089021
"200",2013-08-28,45,2.173,0.776108701274293,3.80666248977032
"201",2013-09-04,30,1.999,0.692647055518263,3.40119738166216
"202",2013-09-11,21,1.817,0.597186789414034,3.04452243772342
"203",2013-09-18,26,2.076,0.730442965303642,3.25809653802148
"204",2013-09-23,24,2.091,0.737642420446497,3.17805383034795
"205",2013-10-02,19,1.908,0.646055573026095,2.94443897916644
"206",2013-10-06,536,1.293,0.25696509978972,6.2841341610708
"207",2013-10-24,71,1.337,0.290428298119806,4.26267987704132
"208",2013-10-30,44,1.5485,0.43728672043112,3.78418963391826
"209",2013-11-06,60,1.619,0.481808674695498,4.0943445622221
"210",2013-11-13,94,1.148,0.138021297897375,4.54329478227
"211",2013-11-22,503,1.529,0.424613926946925,6.22059017009974
"212",2013-12-02,81,1.887,0.634988266386413,4.39444915467244
"213",2013-12-12,101,1.588,0.462475362824944,4.61512051684126
"214",2013-12-18,650,1.5985,0.469065689517759,6.47697236288968
"215",2014-01-09,323,1.898,0.640800700187736,5.77765232322266
"216",2014-01-11,1590,1.503,0.407463110770837,7.37148929521428
"217",2014-01-22,231,2.114,0.748581887448046,5.44241771052179
"218",2014-01-28,138,2.162,0.771033719217016,4.92725368515721
"219",2014-02-06,105,1.996,0.691145177889272,4.65396035015752
"220",2014-02-12,80,2.046,0.715886667529435,4.38202663467388
"221",2014-02-21,110,1.44,0.364643113587909,4.70048036579242
"222",2014-02-25,83,1.409,0.342880232916543,4.4188406077966
"223",2014-03-07,408,1.456,0.375692949774494,6.01126717440416
"224",2014-03-11,477,1.624,0.484892241739486,6.16751649088834
"225",2014-03-17,3740,1.606,0.47374661552457,8.22684089040858
"226",2014-03-27,349,1.892,0.637634470629686,5.85507192220243
"227",2014-04-03,457,1.196,0.17898265552844,6.12468339089421
"228",2014-04-04,3150,0.419,-0.869884359059999,8.05515773181968
"229",2014-04-07,2930,0.864,-0.146182510178081,7.98275770201111
"230",2014-04-14,696,1.227,0.204572165728774,6.54534966033442
"231",2014-04-22,298,1.075,0.0723206615796261,5.6970934865054
"232",2014-04-28,233,1.148,0.138021297897375,5.4510384535657
"233",2014-05-09,365,0.737,-0.3051673867928,5.89989735358249
"234",2014-05-13,964,0.462,-0.772190387900398,6.87109129461055
"235",2014-05-20,246,0.59,-0.527632742082372,5.50533153593236
"236",2014-05-28,53,0.98,-0.0202027073175195,3.97029191355212
"237",2014-06-02,71,1.081,0.0778865386570712,4.26267987704132
"238",2014-06-10,468,0.857,-0.154317360384357,6.14846829591765
"239",2014-07-01,36,0.708,-0.345311185288417,3.58351893845611
"240",2014-07-09,16,0.89,-0.116533816255952,2.77258872223978
"241",2014-07-23,11,0.901,-0.104250021373799,2.39789527279837
"242",2014-07-29,6.7,0.731,-0.313341819232359,1.90210752639692
"243",2014-08-05,7.6,0.804,-0.218156009803171,2.02814824729229
"244",2014-08-12,8.6,0.846,-0.167235919375914,2.15176220325946
"245",2014-08-19,259,0.212,-1.55116900431012,5.55682806169954
"246",2014-08-27,13,0.641,-0.444725822061467,2.56494935746154
"247",2014-09-04,23,1.004,0.00399202126953746,3.13549421592915
"248",2014-09-10,13,0.968,-0.0325231917055601,2.56494935746154
"249",2014-09-17,15,1.076,0.0732504617395927,2.70805020110221
"250",2014-09-24,12,1.003,0.00299550897979837,2.484906649788
"251",2014-10-01,10,0.945,-0.0565703514883944,2.30258509299405
"252",2014-10-08,16,1.332,0.286681572118197,2.77258872223978
"253",2014-10-10,75,1.594,0.466246580368023,4.31748811353631
"254",2014-10-11,726,1.585,0.460584407329244,6.5875500148248
"255",2014-10-13,1720,0.86,-0.150822889734584,7.4500795698075
"256",2014-10-22,114,1.601,0.470628434014578,4.7361984483945
"257",2014-10-29,48,1.304,0.265436463504461,3.87120101090789
"258",2014-11-06,391,1.599,0.469378433851817,5.96870755998537
"259",2014-11-12,56,0.966,-0.0345914447696191,4.02535169073515
"260",2014-11-19,19,1.388,0.327863862084613,2.94443897916644
"261",2014-12-05,24,0.903,-0.102032725565152,3.17805383034795
"262",2014-12-10,60,1.016,0.0158733491562902,4.0943445622221
"263",2014-12-17,258,0.884,-0.123298216344494,5.55295958492162
"264",2015-01-05,642,1.055,0.0535407669280298,6.46458830368996
"265",2015-01-07,368,1.563,0.44660705143934,5.90808293816893
"266",2015-01-14,105,1.644,0.497132296633988,4.65396035015752
"267",2015-01-21,46,1.605,0.473123756581979,3.8286413964891
"268",2015-01-28,30,1.528,0.423959690744329,3.40119738166216
"269",2015-02-04,31,1.607,0.474369086755376,3.43398720448515
"270",2015-02-11,23,1.4875,0.397096858437648,3.13549421592915
"271",2015-02-18,22,1.293,0.25696509978972,3.09104245335832
"272",2015-02-25,195,1.198,0.180653499693258,5.27299955856375
"273",2015-03-05,1390,0.821,-0.197232169529709,7.23705902612474
"274",2015-03-11,915,1.101,0.0962188577405429,6.81892406527552
"275",2015-03-14,4240,0.98,-0.0202027073175195,8.352318548226
"276",2015-03-19,914,1.3305,0.285554811435607,6.81783057145415
"277",2015-03-26,2320,0.645,-0.438504962186365,7.74932246466036
"278",2015-04-01,377,1.399,0.335757695683344,5.93224518744801
"279",2015-04-14,418,0.861,-0.149660774554406,6.03548143252476
"280",2015-04-22,235,0.547,-0.603306476560156,5.45958551414416
"281",2015-04-29,89,1.032,0.031498667059371,4.48863636973214
"282",2015-05-11,6670,0.366,-1.00512194558077,8.80537513890967
"283",2015-05-17,2520,0.56,-0.579818495252942,7.83201418050547
"284",2015-06-01,1010,1.289,0.25386672395705,6.9177056098353
"285",2015-06-20,1790,0.319,-1.14256417619729,7.4899708988348
