"","SO4.Date","SO4.Flow","SO4.concentrations.SO4","lnC","lnQ"
"131",2014-11-19,34,79.808,4.37962375005757,3.52636052461616
"132",2014-12-02,34,88.227,4.47991303861581,3.52636052461616
"133",2014-12-11,38,75.0125,4.31765476631563,3.63758615972639
"134",2014-12-17,50,62.831,4.14044858225191,3.91202300542815
"135",2015-01-08,41,68.429,4.22579671138401,3.71357206670431
"136",2015-01-15,40,65.72,4.18540329316907,3.68887945411394
"137",2015-01-21,38,54.425,3.99682360712061,3.63758615972639
"138",2015-01-29,36,69.828,4.24603507546253,3.58351893845611
"139",2015-02-04,37,54.3565,3.99556420163247,3.61091791264422
"140",2015-02-11,36,74.349,4.30877022291659,3.58351893845611
"141",2015-02-18,36,83.817,4.42863585087574,3.58351893845611
"142",2015-02-25,37,63.682,4.15390194807811,3.61091791264422
"143",2015-03-06,49,61.084,4.11224996609094,3.89182029811063
"144",2015-03-11,52,43.614,3.77537819973055,3.95124371858143
"145",2015-03-14,120,26.792,3.2881033354919,4.78749174278205
"146",2015-03-19,58,42.011,3.73793148875421,4.06044301054642
"147",2015-03-26,145,19.507,2.9707733755128,4.97673374242057
"148",2015-04-01,60,43.846,3.78068349458897,4.0943445622221
"149",2015-04-14,57,44.99415,3.80653248131959,4.04305126783455
"150",2015-04-22,54,45.89,3.82624722840674,3.98898404656427
"151",2015-04-29,51,55.363,4.01391150059259,3.93182563272433
"152",2015-05-08,290,15.097,2.7144960485856,5.66988092298052
"153",2015-05-24,221,12.975,2.56302442905195,5.39816270151775
"154",2015-06-01,89,25.464,3.23726568997979,4.48863636973214
"155",2015-06-19,818,7.616,2.03025129748906,6.70686233660275
