Date,NO3,TN,SRP,TP,TSS,Cl,SO4
2013-04-10,0.162,0.99,0.036,1.16,1089.1,0.797,2.469
2013-04-18,0.413,1.43,0.116,0.552,281.9,3.099,5.447
2013-04-24,1.253,1.45,0.007,0.008,1.4,19.956,65.718
2013-04-24,1.239,1.46,0.007,0.008,1.1,19.754,65.645
2013-05-03,0.656,0.96,0.02,0.066,12.2,7.705,25.34
2013-05-09,0.536,1.12,0.03,0.13,188.8,3.598,15.636
2013-05-10,0.844,2.13,0,0.326,374.1,11.018,43.474
2013-05-20,0.436,1.78,0.139,0.52,614.1,2.28,7.432
2013-05-21,0.367,0.93,0.09,0.182,35.2,2.476,9.312
2013-05-30,0.526,1.42,0.01,0.314,226.3,3.834,14.735
2013-06-05,1.007,1.84,0.005,0.202,152.1,13.193,47.032
2013-06-12,0.963,1.13,0.019,0.044,1.3,21.51,96.574
2013-06-25,1.051,1.28,0.013,0.028,1.1,21.508,104.149
2013-07-08,0.48,0.66,0.008,0.022,0.5,20.559,70.901
2013-07-08,0.478,0.65,0.008,0.022,0.9,20.758,118.53
2013-07-16,0.349,1.7,0.095,0.773,535.5,1.648,6.183
2013-07-31,1.785,3.18,0.021,0.04,1.5,19.518,98.512
2013-08-07,1.972,2.31,0.021,0.054,4.2,20.635,161.88
2013-08-13,0.34,1.11,0.104,0.448,224.8,1.134,5.058
2013-08-20,1.934,2.39,0.019,0.04,0.5,25.897,113.75
2013-08-28,1.603,2.49,0.019,0.04,0.9,26.987,25.606
2013-09-04,1.108,1.47,0.019,0.036,0.7,23.152,116.25
2013-09-11,1.287,1.82,0.021,0.052,0.1,21.625,108.33
2013-09-18,0.568,0.23,0.051,0.022,0.3,19.234,104.41
2013-09-23,1.01,1.16,0.03,0.04,1.8,22.709,101.26
2013-09-28,0.382,1.32,0.004,0.136,307.5,3.178,14.841
2013-10-05,0.991,1.56,0.005,0.06,13.7,15.302,26.657
2013-10-24,1.251,1.39,0.016,0.03,1.5,19.957,104.333
2013-10-30,0.203,0.61,0.019,0.162,63.1,2.481,8.258
2013-11-06,0.532,0.79,0.03,0.05,3.3,10.306,53.089
2013-11-13,0.808,1.72,0.013,0.034,0.5,11.694,53.101
2013-11-21,0.637,1.2,0.113,0.316,108.3,3.44,14.536
2013-12-02,0.628,0.75,0.001,0.006,0.1,16.923,92.27
2013-12-12,0.735,1.01,0.012,0.064,16.8,217.62,80.069
2013-12-18,0.858,1.01,0.006,0.05,18.5,63.815,72.911
2014-01-09,1.14,1.61,0.014,0.03,2.1,162.37,58.347
2014-01-10,0.555,1.65,0.007,0.084,1069.3,128.58,30.646
2014-01-22,1.073,1.2,0.013,0.01,6,36.07,79.81
2014-01-28,1.229,1.22,0.012,0.016,0.3,19.613,50.511
2014-02-06,1.354,1.39,0.01,0.026,0.7,128.12,53.952
2014-02-12,1.429,2.05,0.009,0.022,2.7,95.998,42.072
2014-02-21,3.987,4.22,0.068,0.092,2.2,50.654,64.69
2014-02-25,1.222,1.37,0.008,0.018,2.1,21.891,50.294
2014-03-07,1.384,1.53,0.013,0.028,1.8,141.71,62.706
2014-03-11,1.189,1.2,0.005,0.014,0.9,127.243,81.542
2014-03-16,0.585,1.31,0.089,0.362,224.3,16.64,8.504
2014-03-27,0.989,1.73,0.012,0.156,76.2,47.451,47.897
2014-03-27,0.84,2.55,0.013,0.164,1695.2,22.623,26.415
2014-04-03,0.458,1.97,0.021,0.314,781.7,13.219,13.391
2014-04-03,1.038,1.12,0.008,0.026,14.9,58.721,80.57
2014-04-07,0.511,1.26,0.015,0.038,2.4,25.055,24.867
2014-04-13,4.721,4.86,0.009,0.12,64.3,28.954,51.202
2014-04-22,0.622,0.88,0.009,0.03,2.1,48.23,70.269
2014-04-27,0.275,1.42,0.004,0.836,824.2,14.999,24.123
2014-04-28,0.638,0.89,0.006,0.028,2.4,39.663,72.85
2014-05-08,0.177,1.78,0.008,0.124,904.1,4.176,6.209
2014-05-12,0.45,1.97,0.001,0.422,587.2,16.167,27.613
2014-05-20,0.828,1.02,0.01,0.024,1.1,45.045,80.69
2014-05-28,0.552,0.82,0.008,0.028,2.9,26.843,51.61
2014-06-02,0.366,0.81,0.04,0.128,33.2,6.905,11.69
2014-06-06,0.338,1.75,0.027,0.51,532.5,5.42,17.244
2014-06-10,0.873,1.6,0.072,0.16,21.1,13.996,30.034
2014-07-01,0.927,2.03,0.053,0.108,13.9,39.112,97.064
2014-07-09,0.837,1.78,0.039,0.104,2.3,36.9,100.71
2014-07-10,0.581,1.47,0.075,0.31,128.3,7.372,12.863
2014-07-23,0.605,1.01,0.013,0.04,4.5,30.111,101.85
2014-07-29,0.801,1.18,0.02,0.05,2.3,28.687,93.122
2014-08-05,0.571,0.76,0.016,0.032,1.9,32.787,102.27
2014-08-07,0.566,1,0.055,0.2,77.3,5.053,13.649
2014-08-12,1.661,1.97,0.035,0.06,1.5,35.064,85.675
2014-08-19,2.313,2.73,0.026,0.06,5.3,33.934,100.06
2014-08-27,1.201,1.78,0.051,0.094,1.2,35.66,104.29
2014-08-30,0.399,1.15,0.053,0.434,292.7,3.13,9.197
2014-09-02,0.372,0.72,0.062,0.35,181.9,1.808,4.549
2014-09-06,1.092,1.34,0.03,0.042,2.8,17.927,62.284
2014-09-10,0.966,1.21,0.025,0.038,0.8,32.884,85.832
2014-09-17,0.523,0.71,0.027,0.04,0.5,31.042,83.732
2014-09-17,0.341,1.05,0.061,0.328,221.9,3.015,19.325
2014-09-24,0.411,0.56,0.008,0.024,1.6,31.009,86.301
2014-10-01,0.497,0.8,0.01,0.024,0.9,33.522,103.11
2014-10-08,0.535,0.79,0.017,0.038,2.1,36.777,76.926
2014-10-10,0.615,1.15,0.13,0.288,66.6,4.234,1.559
2014-11-04,0.337,0.68,0.097,0.178,18.9,4.659,10.623
2014-12-05,0.278,0.63,0.017,0.094,11.4,18.822,32.2
2014-12-17,0.946,0.94,0.014,0.028,0.7,32.089,82.552
2015-03-04,0.659,1.27,0.05,0.228,90.3,70.232,18.863
2015-03-11,0.937,1.15,0.007,0.036,1.8,107.27,67.967
2015-03-18,0.403,1.11,0.05,0.352,135.9,16.623,13.421
2015-03-25,0.371,2.1,0.274,0.888,422.7,9.392,7.06
2015-04-13,0.692,1.07,0.024,0.086,15.5,21.561,24.175
2015-04-17,0.322,2.8,0.068,1.736,1032.1,4.474,5.663
2015-04-24,0.37,2.43,0.151,1.516,1073.2,3.307,7.339
2015-05-07,0.698,1.75,0.033,0.348,192.1,38.098,61.356
2015-06-01,0.919,1,0.02,0.038,2.1,41.555,68.699
