"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"47",2010-05-18,80,2.127,0.7547125362181,4.38202663467388
"48",2010-05-20,891,2.388,0.870456195530356,6.79234442747081
"49",2010-05-26,190,2.46,0.900161349944271,5.24702407216049
"50",2010-06-01,62,1.823,0.600483495696526,4.12713438504509
"51",2010-06-08,50,1.402,0.337899788612398,3.91202300542815
"52",2010-06-15,51,1.306,0.266969030854239,3.93182563272433
"53",2010-06-23,37,0.922,-0.0812100554255432,3.61091791264422
"54",2010-08-04,16,0.573,-0.556869562267398,2.77258872223978
"55",2010-08-09,21,0.723,-0.324346056823372,3.04452243772342
"56",2010-08-18,14,0.486,-0.721546655081643,2.63905732961526
"57",2010-08-25,16,0.633,-0.457284856837961,2.77258872223978
"58",2010-09-02,18,0.736,-0.306525160253261,2.89037175789616
"59",2010-09-08,17,0.832,-0.183922838160928,2.83321334405622
"60",2010-09-15,25,1.178,0.163818085229395,3.2188758248682
"61",2010-09-23,20,1.0965,0.0921232888758059,2.99573227355399
"62",2010-09-30,21,1.148,0.138021297897375,3.04452243772342
"63",2010-10-07,19,1.315,0.273836665629728,2.94443897916644
"64",2010-10-13,20,1.428,0.356274863917393,2.99573227355399
"65",2010-10-21,20,1.299,0.261594737688462,2.99573227355399
"66",2010-10-28,16,1.228,0.205386829724951,2.77258872223978
"67",2010-11-03,16,1.251,0.223943231484774,2.77258872223978
"68",2010-11-11,20,1.367,0.312618557741813,2.99573227355399
"69",2010-11-16,17,1.359,0.306749135169007,2.83321334405622
"70",2010-11-29,17,1.564,0.447246642123119,2.83321334405622
"71",2010-12-09,14,1.5945,0.466560207467975,2.63905732961526
"72",2010-12-16,11,1.899,0.641327431830149,2.39789527279837
"73",2011-01-06,10,3.969,1.37851417380093,2.30258509299405
"74",2011-01-12,9.9,2.149,0.765002617660373,2.29253475714054
"75",2011-01-21,10,2.064,0.724645847619316,2.30258509299405
"76",2011-01-26,11,1.908,0.646055573026095,2.39789527279837
"77",2011-02-06,10,1.932,0.658555735790326,2.30258509299405
"78",2011-02-12,9.8,2.074,0.729479109807336,2.28238238567653
"79",2011-02-15,15,2.069,0.727065398763406,2.70805020110221
"80",2011-02-24,15,2.473,0.905431988539279,2.70805020110221
"81",2011-03-01,13,2.463,0.901380119138401,2.56494935746154
"82",2011-03-08,11,2.299,0.832474245781044,2.39789527279837
"83",2011-03-14,22,2.175,0.777028664540647,3.09104245335832
"84",2011-03-31,14,1.715,0.539413080617903,2.63905732961526
"85",2011-04-07,20,1.133,0.124868982045869,2.99573227355399
"86",2011-04-14,21,0.961,-0.0397808700118446,3.04452243772342
"87",2011-04-20,20,0.944,-0.0576291128366364,2.99573227355399
"88",2011-04-23,272,1.889,0.636047588519372,5.605802066296
"89",2011-04-25,5300,2.963,1.08620226859143,8.57546209954021
"90",2011-04-25,5300,1.974,0.68006194101129,8.57546209954021
"91",2011-05-11,95,2.601,0.955895986466515,4.55387689160054
"92",2011-05-18,68,2.022,0.70408712059828,4.21950770517611
"93",2011-05-23,768,1.728,0.546964670381864,6.64378973314767
"94",2011-06-09,59,1.6645,0.509524778032943,4.07753744390572
"95",2011-06-15,55,1.432,0.359072068538454,4.00733318523247
"96",2011-07-14,38,0.587,-0.532730459154041,3.63758615972639
"97",2011-07-20,29,0.481,-0.731888008876376,3.36729582998647
"98",2011-07-28,20,0.51,-0.673344553263766,2.99573227355399
"99",2011-08-04,16,0.49,-0.713349887877465,2.77258872223978
"100",2011-08-10,21,0.54,-0.616186139423817,3.04452243772342
"101",2011-08-17,16,0.62,-0.478035800943,2.77258872223978
"102",2011-08-31,17,0.425,-0.85566611005772,2.83321334405622
"103",2011-09-07,15,0.399,-0.918793862092274,2.70805020110221
"104",2011-09-15,14,0.41,-0.891598119283784,2.63905732961526
"105",2011-09-21,7,0.772,-0.258770728957361,1.94591014905531
"106",2011-09-29,10,1.512,0.413433277757341,2.30258509299405
"107",2011-10-05,7.2,1.204,0.185649346886629,1.97408102602201
"108",2011-10-12,16,1.065,0.0629747991613884,2.77258872223978
"109",2011-10-27,9.7,1.385,0.325700139639302,2.27212588550934
"110",2011-11-02,7.5,3.82,1.34025042261848,2.01490302054226
"111",2011-11-08,256,2.434,0.889535994565335,5.54517744447956
"112",2011-11-16,40,4.485,1.50073849551076,3.68887945411394
"113",2011-11-30,39,4.209,1.43722508978843,3.66356164612965
"114",2011-12-07,33,3.912,1.36404875217257,3.49650756146648
"115",2012-01-04,19,2.918,1.07089845010059,2.94443897916644
"116",2012-01-12,16,2.418,0.882940752192601,2.77258872223978
"117",2012-01-18,15,2.121,0.751887675582545,2.70805020110221
"118",2012-01-25,32,2.225,0.799756915618204,3.46573590279973
"119",2012-02-01,22,3.011,1.1022722494996,3.09104245335832
"120",2012-02-08,26,2.986,1.093934699117,3.25809653802148
"121",2012-02-15,19,2.614,0.96088161520203,2.94443897916644
"122",2012-02-29,13,2.171,0.775187890896155,2.56494935746154
"123",2012-03-15,24,2.329,0.845438990902204,3.17805383034795
"124",2012-03-20,213,2.313,0.838545383249302,5.36129216570943
"125",2012-03-28,94,3.68,1.30291275218084,4.54329478227
"126",2012-04-11,35,2.075,0.729961153682662,3.55534806148941
"127",2012-04-18,25,1.814,0.595534351692945,3.2188758248682
"128",2012-04-25,26,1.723,0.544066957545793,3.25809653802148
"129",2012-05-01,57,1.519,0.418052223613636,4.04305126783455
"130",2012-05-09,21,1.445,0.368109321564396,3.04452243772342
"131",2012-05-17,19,1.27,0.2390169004705,2.94443897916644
"132",2012-05-23,16,1.121,0.114221144090023,2.77258872223978
"133",2012-05-31,18,0.867,-0.142716302201595,2.89037175789616
"134",2012-06-06,18,0.779,-0.249744233111389,2.89037175789616
"135",2012-06-13,10,0.74,-0.301105092783922,2.30258509299405
"136",2012-06-20,8.7,0.711,-0.341082849178896,2.16332302566054
"137",2012-06-28,6.1,0.678,-0.388607991041741,1.80828877117927
"138",2012-07-11,5.1,0.503,-0.687165108882398,1.62924053973028
"139",2012-07-18,4.5,0.427,-0.850971265753513,1.50407739677627
"140",2012-07-25,3.9,0.419,-0.869884359059999,1.3609765531356
"141",2012-08-01,3.4,0.3695,-0.995604538593881,1.22377543162212
"142",2012-08-16,2.3,0.38,-0.967584026261706,0.832909122935104
"143",2012-08-22,3.1,0.375,-0.980829253011726,1.1314021114911
"144",2012-08-27,9.4,0.485,-0.723606388044654,2.24070968927596
"145",2012-09-06,4.5,0.505,-0.683196849706777,1.50407739677627
"146",2012-09-12,12,0.404,-0.906340401020987,2.484906649788
"147",2012-09-27,13,0.606,-0.500875292912823,2.56494935746154
"148",2012-10-03,10,0.684,-0.379797361359587,2.30258509299405
"149",2012-10-10,11,0.849,-0.16369609267079,2.39789527279837
"150",2012-10-16,14,1.301,0.263133199530368,2.63905732961526
"151",2012-10-25,13,1.166,0.153579087928301,2.56494935746154
"152",2012-11-01,12,1.281,0.247641022914597,2.484906649788
"153",2012-11-08,11,1.313,0.272314595320659,2.39789527279837
"154",2012-11-15,7.6,1.201,0.183154543097847,2.02814824729229
"155",2012-11-29,5.1,1.355,0.303801454331664,1.62924053973028
"156",2012-12-06,5.4,1.417,0.348541960708543,1.68639895357023
"157",2012-12-13,5,1.432,0.359072068538454,1.6094379124341
"158",2013-01-03,6.4,1.647,0.498955451195503,1.85629799036563
"159",2013-01-11,6.8,1.627,0.486737828236901,1.91692261218206
"160",2013-01-14,8.1,1.792,0.583332314552739,2.09186406167839
"161",2013-01-24,10,1.638,0.493475985430878,2.30258509299405
"162",2013-01-30,24,2.176,0.777488328993696,3.17805383034795
"163",2013-02-07,8.7,1.964,0.674983209932274,2.16332302566054
"164",2013-02-13,9,1.885,0.633927820899974,2.19722457733622
"165",2013-02-21,24,2.357,0.857389623953994,3.17805383034795
"166",2013-02-28,14,2.268,0.818898385865506,2.63905732961526
"167",2013-03-07,11,1.998,0.692146680226362,2.39789527279837
"168",2013-03-11,102,3.665,1.29882833533861,4.62497281328427
"169",2013-03-20,9.7,3.018,1.10459436034566,2.27212588550934
"170",2013-03-28,9.6,2.8705,1.05448623062555,2.26176309847379
"171",2013-04-04,41,3.372,1.21550604013961,3.71357206670431
"172",2013-04-18,1230,1.289,0.25386672395705,7.11476944836646
"173",2013-04-25,78,4.191,1.43293936894293,4.35670882668959
"174",2013-04-29,77,3.781,1.3299885249088,4.34380542185368
"175",2013-05-09,133,2.714,0.998423561412677,4.89034912822175
"176",2013-05-21,91,2.591,0.952043901579973,4.51085950651685
"177",2013-05-31,129,2.242,0.807368324649968,4.85981240436167
"178",2013-06-07,54,1.994,0.690142671539647,3.98898404656427
"179",2013-06-13,34,1.637,0.492865298388998,3.52636052461616
"180",2013-06-26,22,1.05,0.048790164169432,3.09104245335832
"181",2013-07-10,12,0.807,-0.214431610712188,2.484906649788
"182",2013-07-17,17,0.869,-0.140412153716745,2.83321334405622
"183",2013-08-01,45,1.099,0.0944006754214843,3.80666248977032
"184",2013-08-08,637,1.7,0.53062825106217,6.45676965557216
"185",2013-08-15,184,3.175,1.15530763234465,5.21493575760899
"186",2013-08-21,65,2.329,0.845438990902204,4.17438726989564
"187",2013-08-29,31,1.397,0.334327080274825,3.43398720448515
"188",2013-09-05,24,1.238,0.213497174262404,3.17805383034795
"189",2013-09-12,19,0.973,-0.027371196796132,2.94443897916644
"190",2013-09-19,13,1.023,0.0227394869694893,2.56494935746154
"191",2013-09-25,14,1.0325,0.0319830458530507,2.63905732961526
"192",2013-10-03,12,1.066,0.0639133257436529,2.484906649788
"193",2013-10-21,14,1.289,0.25386672395705,2.63905732961526
"194",2013-10-30,45,1.657,0.505008738444426,3.80666248977032
"195",2013-11-07,51,1.967,0.676509539406922,3.93182563272433
"196",2013-11-14,22,1.529,0.424613926946925,3.09104245335832
"197",2013-11-21,18,1.5565,0.442439710899526,2.89037175789616
"198",2013-12-03,22,2.507,0.919086819176156,3.09104245335832
"199",2013-12-13,23,2.509,0.919884267384285,3.13549421592915
"200",2013-12-20,46,3.428,1.23197700073553,3.8286413964891
"201",2014-01-08,17,3.28,1.18784342239605,2.83321334405622
"202",2014-01-11,83,3.922,1.36660172777415,4.4188406077966
"203",2014-01-23,19,3.282,1.1884529926679,2.94443897916644
"204",2014-01-29,13,2.796,1.02818982437156,2.56494935746154
"205",2014-02-06,13,2.438,0.89117803105908,2.56494935746154
"206",2014-02-13,11,2.343,0.851432159525659,2.39789527279837
"207",2014-02-20,11,2.012,0.699129252237493,2.39789527279837
"208",2014-02-26,10,1.963,0.674473915294324,2.30258509299405
"209",2014-03-06,15,1.846,0.61302113608066,2.70805020110221
"210",2014-03-13,13,1.9,0.641853886172395,2.56494935746154
"211",2014-03-16,115,2.708,0.996210355050029,4.74493212836325
"212",2014-04-03,32,2.663,0.979453306831795,3.46573590279973
"213",2014-04-08,31,2.584,0.949338585920355,3.43398720448515
"214",2014-04-15,26,1.996,0.691145177889272,3.25809653802148
"215",2014-04-24,24,1.651,0.501381164937991,3.17805383034795
"216",2014-04-29,22,1.516,0.41607528722018,3.09104245335832
"217",2014-05-08,23,1.308,0.268499253035007,3.13549421592915
"218",2014-05-13,37,1.528,0.423959690744329,3.61091791264422
"219",2014-05-15,32,1.554,0.440832251945456,3.46573590279973
"220",2014-05-21,20,1.257,0.22872792960811,2.99573227355399
"221",2014-05-29,20,1.122,0.115112807100505,2.99573227355399
"222",2014-06-03,25,1.167,0.154436353304419,3.2188758248682
"223",2014-06-16,47,1.478,0.39068982252601,3.85014760171006
"224",2014-06-19,26,1.254,0.226338442210729,3.25809653802148
"225",2014-07-02,22,1.653,0.502591818838887,3.09104245335832
"226",2014-07-07,16,1.298,0.260824618281898,2.77258872223978
"227",2014-07-22,12,0.848,-0.164874643190234,2.484906649788
"228",2014-07-31,27,3.166,1.15246896145882,3.29583686600433
"229",2014-07-31,27,0.879,-0.12897038129696,3.29583686600433
"230",2014-08-06,16,0.646,-0.436955775199535,2.77258872223978
"231",2014-08-13,18,0.842,-0.17197526473981,2.89037175789616
"232",2014-08-21,18,0.5665,-0.568278198514076,2.89037175789616
"233",2014-08-28,16,0.537,-0.621757184473272,2.77258872223978
"234",2014-09-02,37,0.691,-0.369615455214467,3.61091791264422
"235",2014-09-11,13,0.714,-0.336872316642553,2.56494935746154
"236",2014-09-18,33,1.073,0.0704584636485614,3.49650756146648
"237",2014-09-24,12,0.742,-0.298406035814757,2.484906649788
"238",2014-10-01,12,0.782,-0.245900538436826,2.484906649788
"239",2014-10-09,20,0.693,-0.366725279792234,2.99573227355399
"240",2014-10-10,293,0.9705,-0.0299438763730721,5.68017260901707
"241",2014-10-13,304,1.879,0.630739720431328,5.71702770140622
"242",2014-10-23,34,2.615,0.961264097516886,3.52636052461616
"243",2014-10-29,26,1.463,0.380489122037987,3.25809653802148
"244",2014-11-06,38,1.926,0.655445313375934,3.63758615972639
"245",2014-11-13,31,1.432,0.359072068538454,3.43398720448515
"246",2014-11-19,33,1.237,0.212689093410351,3.49650756146648
"247",2014-12-02,27,1.586,0.461215123212656,3.29583686600433
"248",2014-12-11,24,2.424,0.885419068207068,3.17805383034795
"249",2014-12-17,50,2.799,1.02926221053332,3.91202300542815
"250",2015-01-08,39,2.981,1.09225881469593,3.66356164612965
"251",2015-01-15,28,2.37,0.86288995514704,3.3322045101752
"252",2015-01-21,24,2.168,0.7738050835774,3.17805383034795
"253",2015-01-29,26,2.28,0.824175442966349,3.25809653802148
"254",2015-02-04,25,2.299,0.832474245781044,3.2188758248682
"255",2015-02-11,23,1.9524,0.669059385030855,3.13549421592915
"256",2015-02-18,22,1.809,0.592774206413158,3.09104245335832
"257",2015-02-25,41,2.708,0.996210355050029,3.71357206670431
"258",2015-03-06,37,2.4805,0.908460152758967,3.61091791264422
"259",2015-03-11,43,2.624,0.964699871081843,3.76120011569356
"260",2015-03-14,180,2.46,0.900161349944271,5.19295685089021
"261",2015-03-19,90,3.422,1.23022517547,4.49980967033027
"262",2015-03-26,164,2.557,0.93883469630905,5.0998664278242
"263",2015-04-01,75,3.108,1.1339794325054,4.31748811353631
"264",2015-04-14,40,2.177,0.77794778225241,3.68887945411394
"265",2015-04-22,48,1.943,0.664233170395303,3.87120101090789
"266",2015-04-29,38,1.685,0.521765563804325,3.63758615972639
"267",2015-05-08,48,1.566,0.448524597568611,3.87120101090789
"268",2015-05-11,178,1.889,0.636047588519372,5.18178355029209
"269",2015-05-24,930,1.966,0.676001021724975,6.8351845861473
"270",2015-06-01,311,2.659,0.977950112260883,5.73979291217923
"271",2015-06-19,552,1.786,0.579978482454307,6.31354804627709
