Date,Flow
2010-07-19,259
2010-07-20,202
2010-07-21,162
2010-07-22,133
2010-07-23,110
2010-07-24,95
2010-07-25,85
2010-07-26,75
2010-07-27,75
2010-07-28,63
2010-07-29,59
2010-07-30,55
2010-07-31,53
2010-08-01,50
2010-08-02,48
2010-08-03,45
2010-08-04,42
2010-08-05,41
2010-08-06,43
2010-08-07,43
2010-08-08,42
2010-08-09,37
2010-08-10,35
2010-08-11,32
2010-08-12,30
2010-08-13,28
2010-08-14,26
2010-08-15,25
2010-08-16,23
2010-08-17,22
2010-08-18,21
2010-08-19,21
2010-08-20,18
2010-08-21,17
2010-08-22,16
2010-08-23,15
2010-08-24,14
2010-08-25,13
2010-08-26,14
2010-08-27,13
2010-08-28,12
2010-08-29,11
2010-08-30,10
2010-08-31,9.9
2010-09-01,10
2010-09-02,20
2010-09-03,49
2010-09-04,41
2010-09-05,39
2010-09-06,33
2010-09-07,28
2010-09-08,327
2010-09-09,2470
2010-09-10,3840
2010-09-11,1280
2010-09-12,773
2010-09-13,505
2010-09-14,422
2010-09-15,485
2010-09-16,462
2010-09-17,385
2010-09-18,319
2010-09-19,263
2010-09-20,211
2010-09-21,177
2010-09-22,150
2010-09-23,131
2010-09-24,163
2010-09-25,166
2010-09-26,137
2010-09-27,127
2010-09-28,115
2010-09-29,102
2010-09-30,95
2010-10-01,87
2010-10-02,80
2010-10-03,74
2010-10-04,69
2010-10-05,68
2010-10-06,66
2010-10-07,63
2010-10-08,60
2010-10-09,58
2010-10-10,56
2010-10-11,53
2010-10-12,51
2010-10-13,51
2010-10-14,51
2010-10-15,49
2010-10-16,48
2010-10-17,47
2010-10-18,46
2010-10-19,47
2010-10-20,49
2010-10-21,44
2010-10-22,39
2010-10-23,38
2010-10-24,47
2010-10-25,47
2010-10-26,48
2010-10-27,46
2010-10-28,43
2010-10-29,41
2010-10-30,40
2010-10-31,39
2010-11-01,35
2010-11-02,36
2010-11-03,37
2010-11-04,35
2010-11-05,35
2010-11-06,38
2010-11-07,35
2010-11-08,35
2010-11-09,35
2010-11-10,35
2010-11-11,35
2010-11-12,35
2010-11-13,36
2010-11-14,36
2010-11-15,36
2010-11-16,35
2010-11-17,36
2010-11-18,37
2010-11-19,38
2010-11-20,38
2010-11-21,37
2010-11-22,38
2010-11-23,41
2010-11-24,47
2010-11-25,100
2010-11-26,165
2010-11-27,139
2010-11-28,124
2010-11-29,131
2010-11-30,121
2010-12-01,107
2010-12-02,96
2010-12-03,88
2010-12-04,80
2010-12-05,76
2010-12-06,74
2010-12-07,65
2010-12-08,61
2010-12-09,58
2010-12-10,56
2010-12-11,56
2010-12-12,53
2010-12-13,51
2010-12-14,49
2010-12-15,48
2010-12-16,48
2010-12-17,47
2010-12-18,48
2010-12-19,47
2010-12-20,45
2010-12-21,44
2010-12-22,43
2010-12-23,43
2010-12-24,44
2010-12-25,44
2010-12-26,42
2010-12-27,43
2010-12-28,43
2010-12-29,43
2010-12-30,47
2010-12-31,258
2011-01-01,212
2011-01-02,135
2011-01-03,115
2011-01-04,108
2011-01-05,104
2011-01-06,100
2011-01-07,91
2011-01-08,84
2011-01-09,78
2011-01-10,74
2011-01-11,71
2011-01-12,68
2011-01-13,68
2011-01-14,64
2011-01-15,62
2011-01-16,60
2011-01-17,59
2011-01-18,59
2011-01-19,60
2011-01-20,61
2011-01-21,61
2011-01-22,61
2011-01-23,58
2011-01-24,57
2011-01-25,58
2011-01-26,59
2011-01-27,58
2011-01-28,58
2011-01-29,57
2011-01-30,54
2011-01-31,53
2011-02-01,70
2011-02-02,81
2011-02-03,99
2011-02-04,94
2011-02-05,116
2011-02-06,146
2011-02-07,185
2011-02-08,227
2011-02-09,272
2011-02-10,294
2011-02-11,307
2011-02-12,291
2011-02-13,345
2011-02-14,612
2011-02-15,934
2011-02-16,1210
2011-02-17,1150
2011-02-18,909
2011-02-19,727
2011-02-20,589
2011-02-21,490
2011-02-22,417
2011-02-23,357
2011-02-24,471
2011-02-25,2030
2011-02-26,1640
2011-02-27,1020
2011-02-28,1410
2011-03-01,1660
2011-03-02,1130
2011-03-03,937
2011-03-04,808
2011-03-05,1040
2011-03-06,1420
2011-03-07,1160
2011-03-08,991
2011-03-09,877
2011-03-10,771
2011-03-11,671
2011-03-12,602
2011-03-13,544
2011-03-14,671
2011-03-15,1140
2011-03-16,1070
2011-03-17,904
2011-03-18,802
2011-03-19,722
2011-03-20,647
2011-03-21,584
2011-03-22,546
2011-03-23,513
2011-03-24,466
2011-03-25,428
2011-03-26,541
2011-03-27,477
2011-03-28,452
2011-03-29,438
2011-03-30,430
2011-03-31,411
2011-04-01,450
2011-04-02,455
2011-04-03,470
2011-04-04,440
2011-04-05,440
2011-04-06,555
2011-04-07,474
2011-04-08,418
2011-04-09,370
2011-04-10,331
2011-04-11,774
2011-04-12,2410
2011-04-13,1530
2011-04-14,1160
2011-04-15,2710
2011-04-16,3070
2011-04-17,1670
2011-04-18,1120
2011-04-19,847
2011-04-20,709
2011-04-21,559
2011-04-22,1660
2011-04-23,6130
2011-04-24,27000
2011-04-25,41000
2011-04-26,39000
2011-04-27,10800
2011-04-28,7390
2011-04-29,4400
2011-04-30,3090
2011-05-01,2510
2011-05-02,9440
2011-05-03,7960
2011-05-04,4410
2011-05-05,2880
2011-05-06,2110
2011-05-07,1620
2011-05-08,1240
2011-05-09,985
2011-05-10,799
2011-05-11,651
2011-05-12,523
2011-05-13,1850
2011-05-14,2010
2011-05-15,1180
2011-05-16,861
2011-05-17,669
2011-05-18,546
2011-05-19,455
2011-05-20,493
2011-05-21,6450
2011-05-22,4320
2011-05-23,13900
2011-05-24,21400
2011-05-25,9030
2011-05-26,4310
2011-05-27,2840
2011-05-28,2020
2011-05-29,1440
2011-05-30,1100
2011-05-31,855
2011-06-01,704
2011-06-02,588
2011-06-03,503
2011-06-04,435
2011-06-05,376
2011-06-06,333
2011-06-07,298
2011-06-08,268
2011-06-09,250
2011-06-10,233
2011-06-11,212
2011-06-12,205
2011-06-13,220
2011-06-14,190
2011-06-15,178
2011-06-16,166
2011-06-17,152
2011-06-18,140
2011-06-19,129
2011-06-20,118
2011-06-21,109
2011-06-22,103
2011-06-23,95
2011-06-24,86
2011-06-25,81
2011-06-26,76
2011-06-27,72
2011-06-28,72
2011-06-29,70
2011-06-30,70
2011-07-01,65
2011-07-02,60
2011-07-03,56
2011-07-04,57
2011-07-05,55
2011-07-06,61
2011-07-07,58
2011-07-08,51
2011-07-09,48
2011-07-10,43
2011-07-11,35
2011-07-12,33
2011-07-13,39
2011-07-14,43
2011-07-15,37
2011-07-16,34
2011-07-17,32
2011-07-18,29
2011-07-19,26
2011-07-20,25
2011-07-21,23
2011-07-22,22
2011-07-23,23
2011-07-24,23
2011-07-25,22
2011-07-26,20
2011-07-27,20
2011-07-28,20
2011-07-29,19
2011-07-30,19
2011-07-31,18
2011-08-01,17
2011-08-02,16
2011-08-03,16
2011-08-04,17
2011-08-05,17
2011-08-06,15
2011-08-07,14
2011-08-08,14
2011-08-09,52
2011-08-10,81
2011-08-11,127
2011-08-12,126
2011-08-13,156
2011-08-14,196
2011-08-15,220
2011-08-16,179
2011-08-17,133
2011-08-18,102
2011-08-19,81
2011-08-20,68
2011-08-21,57
2011-08-22,49
2011-08-23,49
2011-08-24,56
2011-08-25,48
2011-08-26,40
2011-08-27,35
2011-08-28,32
2011-08-29,29
2011-08-30,27
2011-08-31,25
2011-09-01,23
2011-09-02,21
2011-09-03,19
2011-09-04,18
2011-09-05,16
2011-09-06,15
2011-09-07,14
2011-09-08,15
2011-09-09,14
2011-09-10,14
2011-09-11,14
2011-09-12,13
2011-09-13,13
2011-09-14,13
2011-09-15,14
2011-09-16,14
2011-09-17,173
2011-09-18,295
2011-09-19,219
2011-09-20,130
2011-09-21,93
2011-09-22,121
2011-09-23,200
2011-09-24,226
2011-09-25,156
2011-09-26,121
2011-09-27,97
2011-09-28,80
2011-09-29,69
2011-09-30,59
2011-10-01,53
2011-10-02,49
2011-10-03,47
2011-10-04,45
2011-10-05,43
2011-10-06,41
2011-10-07,39
2011-10-08,37
2011-10-09,35
2011-10-10,34
2011-10-11,41
2011-10-12,161
2011-10-13,224
2011-10-14,126
2011-10-15,91
2011-10-16,71
2011-10-17,61
2011-10-18,66
2011-10-19,80
2011-10-20,78
2011-10-21,72
2011-10-22,70
2011-10-23,66
2011-10-24,62
2011-10-25,60
2011-10-26,57
2011-10-27,53
2011-10-28,52
2011-10-29,52
2011-10-30,54
2011-10-31,54
2011-11-01,56
2011-11-02,57
2011-11-03,62
2011-11-04,63
2011-11-05,63
2011-11-06,65
2011-11-07,65
2011-11-08,2430
2011-11-09,4380
2011-11-10,1760
2011-11-11,920
2011-11-12,604
2011-11-13,430
2011-11-14,322
2011-11-15,264
2011-11-16,225
2011-11-17,209
2011-11-18,244
2011-11-19,225
2011-11-20,191
2011-11-21,223
2011-11-22,3710
2011-11-23,3230
2011-11-24,1630
2011-11-25,1040
2011-11-26,794
2011-11-27,620
2011-11-28,567
2011-11-29,479
2011-11-30,377
2011-12-01,307
2011-12-02,250
2011-12-03,220
2011-12-04,453
2011-12-05,2530
2011-12-06,1610
2011-12-07,1060
2011-12-08,735
2011-12-09,603
2011-12-10,471
2011-12-11,396
2011-12-12,330
2011-12-13,329
2011-12-14,363
2011-12-15,2750
2011-12-16,2580
2011-12-17,1490
2011-12-18,1070
2011-12-19,790
2011-12-20,1160
2011-12-21,1430
2011-12-22,1120
2011-12-23,819
2011-12-24,632
2011-12-25,542
2011-12-26,447
2011-12-27,449
2011-12-28,600
2011-12-29,578
2011-12-30,477
2011-12-31,435
2012-01-01,366
2012-01-02,307
2012-01-03,266
2012-01-04,236
2012-01-05,218
2012-01-06,205
2012-01-07,191
2012-01-08,179
2012-01-09,165
2012-01-10,153
2012-01-11,170
2012-01-12,267
2012-01-13,361
2012-01-14,292
2012-01-15,244
2012-01-16,227
2012-01-17,198
2012-01-18,181
2012-01-19,175
2012-01-20,161
2012-01-21,148
2012-01-22,147
2012-01-23,134
2012-01-24,126
2012-01-25,1210
2012-01-26,7540
2012-01-27,3750
2012-01-28,2250
2012-01-29,1470
2012-01-30,1150
2012-01-31,952
2012-02-01,730
2012-02-02,670
2012-02-03,585
2012-02-04,1880
2012-02-05,2710
2012-02-06,1600
2012-02-07,1180
2012-02-08,967
2012-02-09,746
2012-02-10,685
2012-02-11,596
2012-02-12,511
2012-02-13,479
2012-02-14,462
2012-02-15,467
2012-02-16,533
2012-02-17,609
2012-02-18,537
2012-02-19,508
2012-02-20,473
2012-02-21,447
2012-02-22,420
2012-02-23,408
2012-02-24,380
2012-02-25,344
2012-02-26,302
2012-02-27,278
2012-02-28,262
2012-02-29,260
2012-03-01,290
2012-03-02,321
2012-03-03,298
2012-03-04,274
2012-03-05,248
2012-03-06,234
2012-03-07,218
2012-03-08,213
2012-03-09,239
2012-03-10,389
2012-03-11,457
2012-03-12,1720
2012-03-13,1820
2012-03-14,1170
2012-03-15,880
2012-03-16,696
2012-03-17,634
2012-03-18,536
2012-03-19,500
2012-03-20,3890
2012-03-21,12800
2012-03-22,13300
2012-03-23,5940
2012-03-24,3980
2012-03-25,2650
2012-03-26,1950
2012-03-27,1490
2012-03-28,1220
2012-03-29,988
2012-03-30,837
2012-03-31,761
2012-04-01,646
2012-04-02,573
2012-04-03,500
2012-04-04,441
2012-04-05,393
2012-04-06,350
2012-04-07,314
2012-04-08,293
2012-04-09,265
2012-04-10,253
2012-04-11,231
2012-04-12,215
2012-04-13,203
2012-04-14,193
2012-04-15,193
2012-04-16,201
2012-04-17,201
2012-04-18,205
2012-04-19,188
2012-04-20,172
2012-04-21,161
2012-04-22,148
2012-04-23,141
2012-04-24,135
2012-04-25,129
2012-04-26,122
2012-04-27,115
2012-04-28,108
2012-04-29,102
2012-04-30,109
2012-05-01,130
2012-05-02,122
2012-05-03,101
2012-05-04,92
2012-05-05,86
2012-05-06,82
2012-05-07,83
2012-05-08,73
2012-05-09,66
2012-05-10,61
2012-05-11,59
2012-05-12,57
2012-05-13,55
2012-05-14,53
2012-05-15,50
2012-05-16,48
2012-05-17,46
2012-05-18,43
2012-05-19,41
2012-05-20,40
2012-05-21,37
2012-05-22,35
2012-05-23,34
2012-05-24,32
2012-05-25,31
2012-05-26,30
2012-05-27,28
2012-05-28,26
2012-05-29,26
2012-05-30,26
2012-05-31,26
2012-06-01,26
2012-06-02,26
2012-06-03,26
2012-06-04,26
2012-06-05,27
2012-06-06,27
2012-06-07,26
2012-06-08,24
2012-06-09,23
2012-06-10,21
2012-06-11,23
2012-06-12,27
2012-06-13,24
2012-06-14,25
2012-06-15,23
2012-06-16,21
2012-06-17,19
2012-06-18,17
2012-06-19,16
2012-06-20,15
2012-06-21,15
2012-06-22,15
2012-06-23,13
2012-06-24,12
2012-06-25,11
2012-06-26,9.9
2012-06-27,9.6
2012-06-28,9
2012-06-29,8.2
2012-06-30,7.6
2012-07-01,7.3
2012-07-02,6.8
2012-07-03,5.7
2012-07-04,5
2012-07-05,4.7
2012-07-06,4.6
2012-07-07,8
2012-07-08,13
2012-07-09,15
2012-07-10,12
2012-07-11,12
2012-07-12,11
2012-07-13,9.3
2012-07-14,9.5
2012-07-15,9.9
2012-07-16,9
2012-07-17,7.6
2012-07-18,6.4
2012-07-19,6.1
2012-07-20,6.5
2012-07-21,6
2012-07-22,5.5
2012-07-23,5.3
2012-07-24,5
2012-07-25,4.9
2012-07-26,5.5
2012-07-27,7.7
2012-07-28,7.4
2012-07-29,6.9
2012-07-30,5.9
2012-07-31,5
2012-08-01,4.5
2012-08-02,4.3
2012-08-03,4.5
2012-08-04,4.3
2012-08-05,6.6
2012-08-06,11
2012-08-07,7.3
2012-08-08,5.8
2012-08-09,5.8
2012-08-10,5.1
2012-08-11,4.9
2012-08-12,4.6
2012-08-13,4.5
2012-08-14,4.7
2012-08-15,4.2
2012-08-16,4.2
2012-08-17,5.3
2012-08-18,7.4
2012-08-19,7.2
2012-08-20,6.3
2012-08-21,6.2
2012-08-22,5.1
2012-08-23,4.7
2012-08-24,4.8
2012-08-25,7.8
2012-08-26,22
2012-08-27,18
2012-08-28,16
2012-08-29,13
2012-08-30,11
2012-08-31,13
2012-09-01,19
2012-09-02,17
2012-09-03,14
2012-09-04,12
2012-09-05,10
2012-09-06,11
2012-09-07,12
2012-09-08,17
2012-09-09,44
2012-09-10,60
2012-09-11,51
2012-09-12,40
2012-09-13,33
2012-09-14,28
2012-09-15,28
2012-09-16,33
2012-09-17,29
2012-09-18,35
2012-09-19,34
2012-09-20,29
2012-09-21,25
2012-09-22,22
2012-09-23,20
2012-09-24,18
2012-09-25,16
2012-09-26,15
2012-09-27,15
2012-09-28,14
2012-09-29,16
2012-09-30,15
2012-10-01,17
2012-10-02,17
2012-10-03,15
2012-10-04,13
2012-10-05,16
2012-10-06,17
2012-10-07,17
2012-10-08,16
2012-10-09,16
2012-10-10,16
2012-10-11,16
2012-10-12,39
2012-10-13,72
2012-10-14,166
2012-10-15,164
2012-10-16,146
2012-10-17,123
2012-10-18,101
2012-10-19,83
2012-10-20,68
2012-10-21,58
2012-10-22,49
2012-10-23,44
2012-10-24,40
2012-10-25,37
2012-10-26,34
2012-10-27,32
2012-10-28,30
2012-10-29,29
2012-10-30,29
2012-10-31,28
2012-11-01,27
2012-11-02,27
2012-11-03,26
2012-11-04,24
2012-11-05,24
2012-11-06,23
2012-11-07,22
2012-11-08,22
2012-11-09,22
2012-11-10,22
2012-11-11,22
2012-11-12,27
2012-11-13,27
2012-11-14,26
2012-11-15,25
2012-11-16,25
2012-11-17,24
2012-11-18,24
2012-11-19,25
2012-11-20,25
2012-11-21,25
2012-11-22,25
2012-11-23,24
2012-11-24,22
2012-11-25,23
2012-11-26,22
2012-11-27,22
2012-11-28,23
2012-11-29,26
2012-11-30,25
2012-12-01,24
2012-12-02,23
2012-12-03,23
2012-12-04,49
2012-12-05,45
2012-12-06,54
2012-12-07,59
2012-12-08,56
2012-12-09,56
2012-12-10,51
2012-12-11,47
2012-12-12,45
2012-12-13,44
2012-12-14,43
2012-12-15,43
2012-12-16,40
2012-12-17,38
2012-12-18,37
2012-12-19,37
2012-12-20,40
2012-12-21,40
2012-12-22,43
2012-12-23,46
2012-12-24,42
2012-12-25,40
2012-12-26,39
2012-12-27,40
2012-12-28,39
2012-12-29,38
2012-12-30,36
2012-12-31,42
2013-01-01,66
2013-01-02,80
2013-01-03,90
2013-01-04,94
2013-01-05,92
2013-01-06,84
2013-01-07,76
2013-01-08,74
2013-01-09,72
2013-01-10,71
2013-01-11,81
2013-01-12,82
2013-01-13,104
2013-01-14,136
2013-01-15,188
2013-01-16,229
2013-01-17,197
2013-01-18,166
2013-01-19,142
2013-01-20,119
2013-01-21,101
2013-01-22,91
2013-01-23,86
2013-01-24,78
2013-01-25,74
2013-01-26,71
2013-01-27,69
2013-01-28,67
2013-01-29,119
2013-01-30,3720
2013-01-31,2430
2013-02-01,1070
2013-02-02,674
2013-02-03,480
2013-02-04,389
2013-02-05,309
2013-02-06,251
2013-02-07,221
2013-02-08,200
2013-02-09,189
2013-02-10,322
2013-02-11,566
2013-02-12,744
2013-02-13,639
2013-02-14,538
2013-02-15,495
2013-02-16,427
2013-02-17,376
2013-02-18,325
2013-02-19,304
2013-02-20,297
2013-02-21,325
2013-02-22,393
2013-02-23,567
2013-02-24,563
2013-02-25,515
2013-02-26,786
2013-02-27,1620
2013-02-28,1100
2013-03-01,789
2013-03-02,654
2013-03-03,533
2013-03-04,449
2013-03-05,393
2013-03-06,338
2013-03-07,291
2013-03-08,250
2013-03-09,232
2013-03-10,486
2013-03-11,2510
2013-03-12,1780
2013-03-13,1150
2013-03-14,806
2013-03-15,679
2013-03-16,572
2013-03-17,491
2013-03-18,440
2013-03-19,396
2013-03-20,350
2013-03-21,303
2013-03-22,335
2013-03-23,755
2013-03-24,995
2013-03-25,789
2013-03-26,654
2013-03-27,542
2013-03-28,477
2013-03-29,416
2013-03-30,406
2013-03-31,512
2013-04-01,1020
2013-04-02,754
2013-04-03,710
2013-04-04,826
2013-04-05,726
2013-04-06,652
2013-04-07,559
2013-04-08,499
2013-04-09,467
2013-04-10,447
2013-04-11,549
2013-04-12,899
2013-04-13,724
2013-04-14,626
2013-04-15,534
2013-04-16,471
2013-04-17,408
2013-04-18,1030
2013-04-19,3080
2013-04-20,1870
2013-04-21,1270
2013-04-22,921
2013-04-23,735
2013-04-24,651
2013-04-25,741
2013-04-26,728
2013-04-27,2870
2013-04-28,3620
2013-04-29,2320
2013-04-30,1620
2013-05-01,1210
2013-05-02,901
2013-05-03,822
2013-05-04,1690
2013-05-05,2340
2013-05-06,1850
2013-05-07,1400
2013-05-08,1100
2013-05-09,879
2013-05-10,4280
2013-05-11,2800
2013-05-12,1640
2013-05-13,1140
2013-05-14,826
2013-05-15,702
2013-05-16,683
2013-05-17,567
2013-05-18,482
2013-05-19,406
2013-05-20,350
2013-05-21,392
2013-05-22,1920
2013-05-23,1780
2013-05-24,1030
2013-05-25,738
2013-05-26,580
2013-05-27,465
2013-05-28,391
2013-05-29,331
2013-05-30,287
2013-05-31,416
2013-06-01,1510
2013-06-02,2020
2013-06-03,1280
2013-06-04,828
2013-06-05,640
2013-06-06,514
2013-06-07,431
2013-06-08,357
2013-06-09,298
2013-06-10,256
2013-06-11,221
2013-06-12,192
2013-06-13,169
2013-06-14,149
2013-06-15,131
2013-06-16,118
2013-06-17,106
2013-06-18,110
2013-06-19,106
2013-06-20,95
2013-06-21,88
2013-06-22,81
2013-06-23,72
2013-06-24,64
2013-06-25,59
2013-06-26,53
2013-06-27,49
2013-06-28,45
2013-06-29,39
2013-06-30,37
2013-07-01,35
2013-07-02,33
2013-07-03,32
2013-07-04,30
2013-07-05,30
2013-07-06,33
2013-07-07,28
2013-07-08,24
2013-07-09,22
2013-07-10,22
2013-07-11,20
2013-07-12,19
2013-07-13,17
2013-07-14,16
2013-07-15,14
2013-07-16,14
2013-07-17,16
2013-07-18,16
2013-07-19,15
2013-07-20,21
2013-07-21,21
2013-07-22,49
2013-07-23,70
2013-07-24,66
2013-07-25,62
2013-07-26,75
2013-07-27,85
2013-07-28,64
2013-07-29,53
2013-07-30,80
2013-07-31,76
2013-08-01,59
2013-08-02,47
2013-08-03,846
2013-08-04,475
2013-08-05,316
2013-08-06,234
2013-08-07,195
2013-08-08,2200
2013-08-09,2570
2013-08-10,1740
2013-08-11,4340
2013-08-12,1810
2013-08-13,2060
2013-08-14,2250
2013-08-15,1340
2013-08-16,831
2013-08-17,616
2013-08-18,460
2013-08-19,355
2013-08-20,287
2013-08-21,238
2013-08-22,203
2013-08-23,176
2013-08-24,151
2013-08-25,132
2013-08-26,115
2013-08-27,104
2013-08-28,91
2013-08-29,81
2013-08-30,74
