"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"58",2010-05-26,825,0.972,-0.028399474521698,6.71538338633468
"59",2010-06-02,317,0.452,-0.794073099149906,5.75890177387728
"60",2010-06-09,178,0.518,-0.657780036722654,5.18178355029209
"61",2010-06-16,152,0.427,-0.850971265753513,5.02388052084628
"62",2010-06-16,152,0.435,-0.832409247893453,5.02388052084628
"63",2010-06-24,90,0.393,-0.933945667112876,4.49980967033027
"64",2010-06-24,90,0.393,-0.933945667112876,4.49980967033027
"65",2011-07-15,37,0.016,-4.13516655674236,3.61091791264422
"66",2011-07-21,23,0.014,-4.26869794936688,3.13549421592915
"67",2011-07-29,19,0.01,-4.60517018598809,2.94443897916644
"68",2011-08-03,16,0.01,-4.60517018598809,2.77258872223978
"69",2011-08-11,127,0.48,-0.7339691750802,4.84418708645859
"70",2011-08-18,102,0.1,-2.30258509299405,4.62497281328427
"71",2011-09-01,23,0.01,-4.60517018598809,3.13549421592915
"72",2011-09-08,15,0.004,-5.52146091786225,2.70805020110221
"73",2011-09-16,14,0.08,-2.52572864430826,2.63905732961526
"74",2011-09-22,121,0.941,-0.0608121393967575,4.79579054559674
"75",2011-09-26,121,1.334,0.288181947493432,4.79579054559674
"76",2011-10-06,41,0.212,-1.55116900431012,3.71357206670431
"77",2011-10-13,224,1.777,0.574926549172514,5.41164605185504
"78",2011-10-26,57,0.552,-0.594207232705042,4.04305126783455
"79",2011-11-03,62,0.25,-1.38629436111989,4.12713438504509
"80",2011-11-09,4380,2.737,1.00686243005854,8.38480400337049
"81",2011-11-17,209,2.542,0.932951172767262,5.34233425196481
"82",2011-12-01,307,2.43,0.887891257352457,5.7268477475872
"83",2011-12-08,735,2.106,0.744790413711784,6.59987049921284
"84",2011-12-15,2750,2.065,0.725130226412996,7.91935619066062
"85",2012-01-05,218,1.592,0.464991087422191,5.38449506278909
"86",2012-01-12,267,1.571,0.451712359273484,5.58724865840025
"87",2012-01-19,175,1.02,0.0198026272961797,5.16478597392351
"88",2012-01-26,7540,0.9305,-0.0720332028998316,8.927977461002
"89",2012-02-02,670,1.858,0.619500640391647,6.50727771238501
"90",2012-02-09,746,1.405,0.340037302785709,6.61472560020376
"91",2012-02-16,533,1.499,0.404798219120461,6.27852142416584
"92",2012-03-01,290,0.98,-0.0202027073175195,5.66988092298052
"93",2012-03-13,1820,0.5905,-0.52678564334472,7.50659178007084
"94",2012-03-20,3890,0.967,-0.0335567835288428,8.26616443661249
"95",2012-03-21,12800,0.705,-0.349557476169868,9.45720044990771
"96",2012-03-22,13300,1.052,0.0506931143155182,9.49551931420985
"97",2012-03-29,988,1.409,0.342880232916543,6.89568269774787
"98",2012-04-12,215,0.729,-0.316081546973479,5.37063802812766
"99",2012-04-19,188,0.705,-0.349557476169868,5.23644196282995
"100",2012-04-26,122,0.605,-0.502526820951296,4.80402104473326
"101",2012-05-02,122,0.67,-0.400477566597125,4.80402104473326
"102",2012-05-10,61,0.403,-0.908818717035454,4.11087386417331
"103",2012-05-16,48,0.217,-1.52785792544168,3.87120101090789
"104",2012-05-24,32,0.0525,-2.94694210938456,3.46573590279973
"105",2012-06-01,26,0.004,-5.52146091786225,3.25809653802148
"106",2012-06-05,27,0.021,-3.86323284125871,3.29583686600433
"107",2012-06-14,25,0.023,-3.77226106305299,3.2188758248682
"108",2012-06-21,15,0.899,-0.106472244510517,2.70805020110221
"109",2012-06-28,9,0.103,-2.2730262907525,2.19722457733622
"110",2012-07-12,11,0.004,-5.52146091786225,2.39789527279837
"111",2012-07-19,6.1,0.004,-5.52146091786225,1.80828877117927
"112",2012-08-02,4.3,0.008,-4.8283137373023,1.45861502269952
"113",2012-08-17,5.3,0.004,-5.52146091786225,1.66770682055808
"114",2012-08-20,6.3,0.004,-5.52146091786225,1.84054963339749
"115",2012-08-29,13,0.0645,-2.74109005518041,2.56494935746154
"116",2012-09-05,10,0.069,-2.67364877438488,2.30258509299405
"117",2012-09-11,51,0.004,-5.52146091786225,3.93182563272433
"118",2012-09-25,16,0.018,-4.01738352108597,2.77258872223978
"119",2012-10-01,17,0.004,-5.52146091786225,2.83321334405622
"120",2012-10-09,16,0.004,-5.52146091786225,2.77258872223978
"121",2012-10-15,164,2.115,0.749054812498241,5.0998664278242
"122",2012-10-24,40,0.417,-0.874669057183336,3.68887945411394
"123",2012-10-31,28,0.058,-2.84731226843572,3.3322045101752
"124",2012-11-07,22,0.146,-1.9241486572738,3.09104245335832
"125",2012-11-14,26,0.379,-0.970219073899711,3.25809653802148
"126",2012-11-28,23,0.004,-5.52146091786225,3.13549421592915
"127",2012-12-05,45,0.189,-1.66600826392249,3.80666248977032
"128",2012-12-12,45,0.324,-1.12701176318981,3.80666248977032
"129",2013-01-10,71,0.697,-0.360969868221613,4.26267987704132
"130",2013-01-15,188,1.212,0.192271887647123,5.23644196282995
"131",2013-01-23,86,1.074,0.071389996086673,4.45434729625351
"132",2013-01-31,2430,2.142,0.761739972025557,7.79564653633459
"133",2013-02-06,251,2.726,1.00283533327434,5.52545293913178
"134",2013-02-11,566,2.559,0.939616557177652,6.33859407820318
"135",2013-02-20,297,1.721,0.542905517229402,5.6937321388027
"136",2013-02-27,1620,1.585,0.460584407329244,7.39018142822643
"137",2013-03-06,338,1.703,0.532391401680551,5.82304589548302
"138",2013-03-11,2510,1.521,0.419368013277156,7.82803803212583
"139",2013-03-19,396,1.523,0.420682073913025,5.98141421125448
"140",2013-03-29,416,1.062,0.0601539228197471,6.03068526026126
"141",2013-04-03,710,0.932,-0.0704224642965458,6.56526497003536
"142",2013-04-12,899,0.852,-0.160168752152821,6.80128303447162
"143",2013-04-19,3080,0.926,-0.0768810443359576,8.03268487596762
"144",2013-04-24,651,1.095,0.0907543632684641,6.47850964220857
"145",2013-04-27,2870,0.985,-0.0151136378100482,7.96206730875367
"146",2013-05-10,4280,0.861,-0.149660774554406,8.36170828857584
"147",2013-05-22,1920,0.814,-0.205794912979597,7.56008046502183
"148",2013-05-22,1920,1.006,0.00598207167754747,7.56008046502183
"149",2013-05-30,287,0.769,-0.262664309476493,5.65948221575962
"150",2013-06-06,514,0.626,-0.468404907882039,6.24222326545517
"151",2013-06-12,192,0.518,-0.657780036722654,5.25749537202778
"152",2013-06-25,59,0.193,-1.64506509007725,4.07753744390572
"153",2013-07-08,24,0.063,-2.7646205525906,3.17805383034795
"154",2013-07-19,15,0.0495,-3.00578260940749,2.70805020110221
"155",2013-07-31,76,0.283,-1.2623083813389,4.33073334028633
"156",2013-08-07,195,0.746,-0.293029678778376,5.27299955856375
"157",2013-08-09,2570,1.156,0.144965770250186,7.85166117788927
"158",2013-08-14,2250,1.202,0.183986836113016,7.71868549519847
"159",2013-08-20,287,1.003,0.00299550897979837,5.65948221575962
"160",2013-08-28,91,0.432,-0.839329690738027,4.51085950651685
"161",2013-09-04,53,0.237,-1.43969513784701,3.97029191355212
"162",2013-09-11,35,0.132,-2.02495335639577,3.55534806148941
"163",2013-09-18,39,0.134,-2.00991547903123,3.66356164612965
"164",2013-09-23,42,0.127,-2.06356819252355,3.73766961828337
"165",2013-10-02,31,0.131,-2.03255795578099,3.43398720448515
"166",2013-10-06,602,0.826,-0.191160505461159,6.40025744530882
"167",2013-10-24,61,0.4415,-0.817577258938122,4.11087386417331
"168",2013-10-30,60,0.346,-1.06131650392441,4.0943445622221
"169",2013-11-06,110,0.518,-0.657780036722654,4.70048036579242
"170",2013-11-13,131,0.527,-0.640554730440775,4.87519732320115
"171",2013-11-22,709,0.9505,-0.0507671170536532,6.56385552653213
"172",2013-12-02,147,1.201,0.183154543097847,4.99043258677874
"173",2013-12-12,136,1.158,0.146694379150803,4.91265488573605
"174",2013-12-18,902,1.702,0.531804030151182,6.80461452006262
"175",2014-01-09,400,1.919,0.651804217025563,5.99146454710798
"176",2014-01-12,2080,1.333,0.287432041196572,7.64012317269536
"177",2014-01-22,365,1.702,0.531804030151182,5.89989735358249
"178",2014-01-28,233,1.647,0.498955451195503,5.4510384535657
"179",2014-02-06,173,1.56,0.444685821261446,5.15329159449778
"180",2014-02-12,142,1.499,0.404798219120461,4.95582705760126
"181",2014-02-21,187,1.041,0.0401817896328318,5.23110861685459
"182",2014-02-25,156,0.922,-0.0812100554255432,5.04985600724954
"183",2014-03-07,241,1.101,0.0962188577405429,5.48479693349065
"184",2014-03-11,842,1.169,0.156148682489931,6.73578001424233
"185",2014-03-17,7440,1.229,0.206200830583898,8.91462612782714
"186",2014-03-27,556,1.487,0.396760667478018,6.32076829425058
"187",2014-04-03,727,0.887,-0.119910296672558,6.58892647753352
"188",2014-04-07,3330,0.864,-0.146182510178081,8.11072758297449
"189",2014-04-14,972,1,0,6.87935580446044
"190",2014-04-22,476,0.611,-0.492658319810542,6.16541785423142
"191",2014-04-28,376,0.629,-0.463624022281697,5.92958914338989
"192",2014-05-13,326,0.617,-0.482886255076749,5.78689738136671
"193",2014-05-14,649,0.63,-0.462035459596559,6.47543271670409
"194",2014-05-20,428,0.284,-1.25878104082093,6.0591231955818
"195",2014-05-28,176,0.413,-0.884307686021104,5.17048399503815
"196",2014-06-02,308,0.399,-0.918793862092274,5.73009978297357
"197",2014-06-10,1150,0.623,-0.473208760194684,7.0475172213573
"198",2014-06-20,143,0.4075,-0.89771434630122,4.96284463025991
"199",2014-07-01,256,0.264,-1.33180617583582,5.54517744447956
"200",2014-07-09,85,0.183,-1.69826912614072,4.44265125649032
"201",2014-07-23,62,0.164,-1.80788885115794,4.12713438504509
"202",2014-07-29,41,0.085,-2.46510402249182,3.71357206670431
"203",2014-08-05,48,0.132,-2.02495335639577,3.87120101090789
"204",2014-08-12,38,0.117,-2.14558134418438,3.63758615972639
"205",2014-08-19,32,0.072,-2.63108915996608,3.46573590279973
"206",2014-08-27,26,0.126,-2.07147337203066,3.25809653802148
"207",2014-09-04,41,0.191,-1.65548185093551,3.71357206670431
"208",2014-09-10,23,0.139,-1.97328134585145,3.13549421592915
"209",2014-09-17,37,0.069,-2.67364877438488,3.61091791264422
"210",2014-09-24,26,0.0755,-2.58362262272716,3.25809653802148
"211",2014-10-01,18,0.061,-2.79688141480883,2.89037175789616
"212",2014-10-08,28,0.053,-2.93746336543002,3.3322045101752
"213",2014-10-10,636,0.841,-0.173163619009189,6.45519856334012
"214",2014-10-13,1520,0.995,-0.00501254182354429,7.32646561384032
"215",2014-10-14,3110,0.78,-0.2484613592985,8.04237800517328
"216",2014-10-22,173,0.657,-0.420071260497527,5.15329159449778
"217",2014-10-29,79,0.375,-0.980829253011726,4.36944785246702
"218",2014-11-06,161,0.457,-0.783071888087932,5.08140436498446
"219",2014-11-12,134,0.341,-1.07587280169862,4.89783979995091
"220",2014-11-19,82,0.32,-1.13943428318836,4.40671924726425
"221",2014-12-05,104,0.3465,-1.05987246035218,4.64439089914137
"222",2014-12-10,227,0.577,-0.549913012474038,5.4249500174814
"223",2014-12-17,509,0.69,-0.371063681390832,6.23244801655052
"224",2015-01-05,1690,0.855,-0.156653810045377,7.43248380791712
"225",2015-01-07,764,1.317,0.275356422761144,6.63856778916652
"226",2015-01-14,308,1.343,0.294905917541101,5.73009978297357
"227",2015-01-21,195,1.023,0.0227394869694893,5.27299955856375
"228",2015-01-28,140,0.894,-0.112049503808623,4.9416424226093
"229",2015-02-04,138,0.819,-0.199671195129068,4.92725368515721
"230",2015-02-11,108,0.824,-0.193584749072665,4.68213122712422
"231",2015-02-18,96,0.716,-0.334075112021491,4.56434819146784
"232",2015-02-25,486,1.03,0.0295588022415444,6.18620862390049
"233",2015-03-05,2140,0.781,-0.247180129142451,7.6685611080159
"234",2015-03-11,2280,0.922,-0.0812100554255432,7.73193072194849
"235",2015-03-14,5720,0.856,-0.155484902840395,8.65172408437384
"236",2015-03-19,1950,1.324,0.280657457514817,7.57558465155779
"237",2015-03-26,7260,1.094,0.0898407039997895,8.89013510781884
"238",2015-04-01,1170,1.331,0.285930539412975,7.0647590277918
"239",2015-04-15,591,0.827,-0.189950583958446,6.3818160174061
"240",2015-04-22,687,0.392,-0.936493439191674,6.53233429222235
"241",2015-04-29,397,0.493,-0.707246104939447,5.98393628068719
"242",2015-05-12,6680,0.56,-0.579818495252942,8.80687326653069
"243",2015-05-18,4080,0.516,-0.661648513500574,8.31385226739821
"244",2015-06-01,2400,0.969,-0.0314906670913708,7.78322401633604
"245",2015-06-20,6920,0.426,-0.853315932712767,8.84217104861172
