"","Date","concentrations.SO4","Flow"
"84",2011-03-14,21.482,1.204531407
"85",2011-03-31,21.486,0.39716575
"86",2011-04-07,21.9815,0.324902568
"87",2011-04-11,20.496,0.243312207
"88",2011-04-20,21.292,0.48494366
"89",2011-04-23,8.138,44.13852378
"90",2011-04-25,5.851,2538.297658
"91",2011-04-25,4.256,2538.297658
"92",2011-05-11,14.029,3019.374652
"93",2011-05-18,15.229,101.473672
"94",2011-05-23,4.275,93.57275788
"95",2011-06-09,13.019,46.49306849
"96",2011-06-16,12.8335,37.45138912
"97",2011-07-14,10.653,26.02971129
"98",2011-07-20,10.203,20.74528355
"99",2011-07-28,9.9975,21.20709096
"100",2011-08-04,9.668,4.255510575
"101",2011-08-31,11.94,6.140072969
"102",2011-09-07,11.004,6.582940516
"103",2011-09-15,10.924,6.256021487
"104",2011-09-21,10.671,6.57159531
"105",2011-09-29,11.401,6.654851947
"106",2011-10-05,12.825,6.748401943
"107",2011-10-12,9.794,6.747782789
"108",2011-10-27,10.868,8.404896704
"109",2011-11-02,11.207,22.47423633
"110",2011-11-08,7.158,28.75776019
"111",2011-11-16,20.867,38.32411943
"112",2011-11-30,21.085,42.06015798
"113",2011-12-07,19.251,NA
"114",2011-12-15,12.027,NA
"115",2012-01-04,19.869,36.50459106
"116",2012-01-11,27.598,67.95405257
"117",2012-01-18,22.887,35.22578073
"118",2012-01-25,9.971,539.7966202
"119",2012-02-01,18.806,50.26343579
"120",2012-02-08,17.898,58.55747991
"121",2012-02-15,20.564,49.1529257
"122",2012-02-29,20.692,37.07003608
"123",2012-03-12,29.797,56.92700523
"124",2012-03-20,8.692,634.8771563
"125",2012-03-28,16.399,55.50835073
"126",2012-04-11,15.769,30.59222016
"127",2012-04-15,14.122,84.62761826
"128",2012-04-25,16.771,22.86095156
"129",2012-05-02,16.077,17.83741703
"130",2012-05-09,14.599,6.858535752
"131",2012-05-17,13.982,6.086328518
"132",2012-05-23,13,6.718242011
"133",2012-05-31,11.171,6.758052346
"134",2012-06-06,10.379,6.001905328
"135",2012-06-13,10.456,6.747935311
"136",2012-06-20,9.346,6.674627452
"137",2012-06-28,8.908,6.143451134
"138",2012-07-11,8.391,6.51712139
"139",2012-07-18,7.745,6.389271902
"140",2012-07-25,6.802,4.305025311
"141",2012-08-16,7.0865,NA
"142",2012-08-30,9.715,NA
"143",2012-09-06,7.014,NA
"144",2012-09-12,8.3,NA
"145",2012-09-27,9.666,NA
"146",2012-10-03,9.193,NA
"147",2012-10-10,10.45,NA
"148",2012-10-16,17.12,NA
"149",2012-10-25,13.939,NA
"150",2012-11-01,13.074,NA
"151",2012-11-08,13.115,NA
"152",2012-11-15,12.454,NA
"153",2012-11-29,12.679,NA
"154",2012-12-06,11.067,NA
"155",2012-12-13,11.941,NA
"156",2013-01-04,13.83,NA
"157",2013-01-11,30.969,2.522064853
"158",2013-01-14,27.439,0.01
"159",2013-01-24,23.851,1.008997279
"160",2013-01-30,24.3,6.375956161
"161",2013-02-07,29.527,2.881091161
"162",2013-02-13,33.732,3.270889709
"163",2013-02-21,34.698,4.124727473
"164",2013-02-26,31.042,4.205942856
"165",2013-02-28,29.514,2.982428121
"166",2013-03-07,29.0145,2.641730018
"167",2013-03-10,11.784,262.0234585
"168",2013-03-20,25.362,3.096175127
"169",2013-03-28,26.38,4.309539908
"170",2013-04-04,19.63,NA
"171",2013-04-10,20.272,6.709076195
"172",2013-04-18,13.973,78.04960802
"173",2013-04-18,9.212,78.04960802
"174",2013-04-25,20.585,4.323271327
"175",2013-04-29,17.903,6.429867359
"176",2013-05-10,9.498,948.5657743
"177",2013-05-21,13.614,563.139389
"178",2013-05-31,18.593,49.40611997
"179",2013-06-07,17.375,7.089095657
"180",2013-06-13,16.157,6.920844807
"181",2013-06-26,14.905,6.536712427
"182",2013-07-10,13.006,NA
"183",2013-07-17,11.777,4.309671749
"184",2013-08-01,11.082,4.352896715
"185",2013-08-09,9.923,4.289330663
"186",2013-08-15,10.7665,4.138366121
"187",2013-08-21,11.224,4.28916644
"188",2013-08-29,9.732,4.039496814
"189",2013-09-05,10.421,1.9086868
"190",2013-09-12,11.067,0.946201241
"191",2013-09-19,11.254,1.624231667
"192",2013-09-25,14.331,3.710572011
"193",2013-10-03,11.893,4.33275
"194",2013-10-21,20.617,3.61997759
"195",2013-10-30,19.285,4.239079996
"196",2013-11-07,29.273,6.600279921
"197",2013-11-14,23.787,3.47976869
"198",2013-11-21,20.62,6.335429827
"199",2013-12-03,24.235,4.260103984
"200",2013-12-13,27.723,4.324777921
"201",2013-12-20,21.99,6.757061347
"202",2013-12-21,9.887,313.754179
"203",2014-01-07,22.778,3.603049933
"204",2014-01-10,15.245,54.51181592
"205",2014-01-23,20.205,3.463601015
"206",2014-01-29,22.151,2.864129479
"207",2014-02-07,24.224,2.287202523
"208",2014-02-13,28.828,4.360222987
"209",2014-02-20,26.46,4.362300614
"210",2014-02-26,25.668,1.719606369
"211",2014-03-06,31.97,6.76424652
"212",2014-03-13,23.272,6.477161821
"213",2014-03-16,11.53,245.827232
"214",2014-03-28,21.1675,8.199085946
"215",2014-04-03,20.291,29.62093303
"216",2014-04-08,18.24,23.69074073
"217",2014-04-15,19.274,6.356069619
"218",2014-04-24,19.025,6.526520395
"219",2014-04-29,18.975,4.250322806
"220",2014-05-08,16.751,6.21016468
"221",2014-05-13,15.072,26.2777816
"222",2014-05-15,18.982,7.413093655
"223",2014-05-21,19.177,6.019160683
"224",2014-05-29,16.148,4.279784458
"225",2014-06-03,17.542,6.182908084
"226",2014-06-16,17.548,4.581762206
"227",2014-06-19,15.923,4.326364255
"228",2014-07-02,16.555,4.295980694
"229",2014-07-07,15.463,4.320012671
"230",2014-07-22,13.478,4.359600884
"231",2014-07-31,11.682,4.29804371
"232",2014-08-06,11.567,4.326457886
"233",2014-08-13,11.839,3.355067749
"234",2014-08-21,11.095,4.323565199
"235",2014-08-28,11.6,4.112975642
"236",2014-09-02,7.848,4.330779154
"237",2014-09-11,11.434,3.154179181
"238",2014-09-18,10.115,3.995448028
"239",2014-09-24,10.621,1.691106599
"240",2014-10-01,10.816,NA
"241",2014-10-09,10.271,4.113033368
"242",2014-10-10,11.292,5.025506648
"243",2014-10-13,11.949,193.5731912
"244",2014-10-23,20.912,4.220535792
"245",2014-10-29,19,4.258955313
"246",2014-11-06,29.873,4.332117075
"247",2014-11-13,25.163,1.958322303
"248",2014-11-19,23.961,3.176071957
"249",2014-12-03,27.481,3.765171313
"250",2014-12-11,27.587,4.359179642
"251",2014-12-17,24.294,4.787857443
"252",2015-01-08,23.291,3.098055909
"253",2015-01-15,24.634,4.113379598
"254",2015-01-21,24.499,3.826690147
"255",2015-01-29,25.691,3.984721663
"256",2015-02-04,28.833,3.851622922
"257",2015-02-11,27.616,3.322358775
"258",2015-02-18,28.261,2.062175856
"259",2015-02-25,30.605,3.993627861
"260",2015-03-05,24.91,6.731606399
"261",2015-03-11,21.327,12.83240968
"262",2015-03-14,12.556,284.5401368
"263",2015-03-19,18.157,22.44010527
"264",2015-03-26,11.389,158.3756792
"265",2015-04-01,19.527,6.044791588
"266",2015-04-14,18.422,8.656045122
"267",2015-04-22,20.669,6.36171928
"268",2015-04-29,21.555,4.245436737
"269",2015-05-08,10.017,294.0624295
"270",2015-05-11,7.851,307.5017408
"271",2015-05-24,5.294,1822.075868
"272",2015-06-01,9.733,84.73221636
"273",2015-06-19,6.53,793.1567129
