Date,NO3,TN,SRP,TP,TSS,Cl,SO4
2011-09-29,3.417,3.8,0.111,0.128,2.3,27.512,39.84
2011-10-05,3.502,3.56,0.085,0.112,1.1,32.11,43.597
2011-10-12,3.281,3.71,0.093,0.15,43.9,31.326,39.577
2011-10-27,3.181,1.72,0.096,0.11,61.1,32.812,39.667
2011-11-02,1.87,3.55,0.1065,0.126,0.85,34.4575,46.274
2011-11-08,0.851,1.59,0.215,0.394,660.6,4.138,6.099
2011-11-16,3.726,3.89,0.108,0.126,2.1,23.276,30.376
2011-11-30,4.082,4.31,0.08,0.092,1.1,21.509,26.692
2011-12-07,3.669,4.36,0.064,0.072,2,21.578,26.264
2012-01-04,4.383,4.25,0.052,0.06,1.2,21.94,22.013
2012-01-12,4.113,8.32,0.051,0.062,1.1,30.35,33.472
2012-01-18,3.931,4.15,0.046,0.056,1.1,30.209,35.945
2012-01-25,1.725,2.18,0.07,0.202,94.5,9.88,11.334
2012-02-01,4.033,3.92,0.061,0.08,2.2,22.522,29.853
2012-02-08,3.895,4.42,0.072,0.082,2.5,20.37,22.738
2012-02-15,4.101,4.3,0.055,0.066,1.9,24.228,30.271
2012-02-29,3.995,4.25,0.092,0.114,2.7,29.516,37.912
2012-03-15,3.234,3.8,0.071,0.078,2.3,26.088,32.434
2012-03-20,0.766,3.02,0.073,0.178,51.7,7.38,6.782
2012-03-28,3.981,4.59,0.073,0.08,3.9,15.049,19.548
2012-04-11,4.022,4.33,0.071,0.082,3.2,21.658,21.475
2012-04-15,3.633,4.19,0.089,0.142,86.5,24.904,27.61
2012-04-25,4.04,4.26,0.103,0.122,2.9,23.998,32.337
2012-04-30,2.751,3.16,0.079,0.194,48,19.985,18.646
2012-05-09,3.45,3.76,0.111,0.126,3.7,25.538,31.988
2012-05-17,3.561,3.84,0.086,0.09,3.5,32.487,35.467
2012-05-23,3.599,3.85,0.079,0.108,3.8,31.355,37.669
2012-05-31,3.016,3.35,0.087,0.11,5.1,31.383,27.822
2012-06-06,3.176,3.42,0.052,0.07,3.5,28.501,22.655
2012-06-13,2.917,3.22,0.0935,0.105,2.7,35.1175,39.6585
2012-06-20,2.939,3.16,0.109,0.124,4.1,35.242,45.945
2012-06-28,2.816,3.1,0.094,0.106,3.3,40.878,46.104
2012-07-11,2.675,3.05,0.3,0.29,2.6,38.973,42.24
2012-07-18,2.756,3.1,0.211,0.228,3.1,38.571,60.611
2012-07-25,2.479,2.75,0.168,0.186,2.4,45.485,55.96
2012-08-01,2.426,2.9,0.158,0.172,3.1,40.816,62.124
2012-08-16,2.578,2.92,0.078,0.12,4.3,40.97,37.178
2012-08-22,2.659,3.08,0.067,0.104,2.9,38.662,34.041
2012-08-27,1.827,2.355,0.1315,0.203,40.75,17.181,22.2755
2012-09-06,2.888,1.56,0.182,0.21,5.8,34.412,41.893
2012-09-12,2.803,3.03,0.152,0.172,2.7,31.103,42.99
2012-09-27,2.897,3.14,0.14,0.158,2.3,36.884,45.511
2012-10-03,4.951,5.7,0.054,0.082,2.2,52.271,55.514
2012-10-10,3.603,3.63,0.135,0.148,1.4,37.77,48.61
2012-10-12,3.304,3.93,0.164,0.2,152.3,48.066,56.851
2012-10-16,3.533,3.83,0.101,0.122,1.9,29.337,34.273
2012-10-25,3.192,3.54,0.08,0.108,1.4,41.953,46.948
2012-11-01,4.835,5.39,0.092,0.108,1.1,43.951,48.227
2012-11-08,4.417,4.8,0.121,0.132,1.1,45.36,52.429
2012-11-15,4.518,4.82,0.097,0.114,0.9,44.149,51.154
2012-11-29,4.665,5.02,0.088,0.11,0.2,44.083,51.371
2012-12-06,4.813,5.05,0.079,0.09,1.2,39.332,48.464
2012-12-13,5.443,5.34,0.087,0.1,0,44.281,51.448
2013-01-03,3.333,3.51,0.038,0.048,0.6,28.628,23.589
2013-01-11,7.55,8.83,0.043,0.082,1.3,53.213,52.592
2013-01-14,5.975,7.04,0.046,0.08,0.6,44.028,52.324
2013-01-24,4.498,6.31,0.057,0.088,1.5,48.12,57.393
2013-01-30,1.066,3.38,0.123,1.436,991.9,9.396,12.003
2013-02-07,5.3405,5.19,0.065,0.079,1.35,36.4555,47.5275
2013-02-13,5.596,5.6,0.071,0.116,1.6,36.508,53.797
2013-02-21,5.593,5.58,0.034,0.082,2.3,41.726,54.641
2013-02-21,1.835,2.32,0.094,0.266,124.1,12.679,11.887
2013-02-28,4.033,4.44,0.046,0.068,2.3,37.221,47.325
2013-03-07,3.928,5.06,0.029,0.07,2.3,42.144,53.187
2013-03-10,0.851,1.48,0.058,0.16,46.1,7.754,8.391
2013-03-20,0.066,4.28,0.046,0.068,2.1,27.941,35.066
2013-03-28,4.867,5.42,0.03,0.068,1.9,34.586,45.964
2013-04-04,4.715,5.27,0.032,0.064,1.4,30.446,37.131
2013-04-18,1.611,3.61,0.2,1.137,589.1,3.386,5.239
2013-04-25,4.321,4.71,0.054,0.062,2.1,17.802,25.762
2013-04-29,3.62,3.73,0.054,0.074,3.1,15.096,21.471
2013-05-09,3.851,4.44,0.036,0.06,2.4,21.154,27.925
2013-05-21,3.393,3.63,0.063,0.104,21.1,14.125,19.43
2013-05-31,2.991,3.47,0.072,0.112,17.3,13.416,15.922
2013-06-07,3.591,3.87,0.062,0.088,2.9,17.938,23.16
2013-06-13,3.779,3.975,0.0665,0.088,2.45,27.756,31.1535
2013-06-26,1.013,3.82,0.073,0.09,4.1,27.114,34.125
2013-07-10,4.164,4.52,0.073,0.088,3.2,37.556,42.246
2013-07-17,3.947,4.06,0.069,0.062,1,39.794,45.137
2013-08-01,3.13,3.43,0.085,0.118,6.7,21.595,27.17
2013-08-08,0.639,2.43,0.225,1.058,706.4,2.271,3.659
2013-08-15,0.079,3.7,0.077,0.096,4.9,12.987,17.143
2013-08-21,3.84,3.91,0.057,0.068,1.9,20.844,26.139
2013-08-29,4.216,4.35,0.054,0.062,1.8,30.848,36.629
2013-09-05,4.223,4.37,0.064,0.082,2.4,30.797,35.917
2013-09-12,4.315,4.89,0.064,0.078,2.1,38.502,48.891
2013-09-19,4.385,4.4,0.078,0.09,1.4,36.952,44.078
2013-09-20,2.445,2.84,0.14,0.256,57.5,14.513,17.05
2013-10-03,3.886,4.21,0.07,0.094,1.7,34.808,43.026
2013-10-05,1.89,3.17,0.124,0.136,1190.3,13.065,16.417
2013-10-21,3.875,3.94,0.063,0.076,1.9,29.466,38.306
2013-10-21,3.866,3.88,0.057,0.076,0.8,29.492,38.359
2013-10-30,3.783,3.88,0.069,0.09,1.3,41.624,46.913
2013-11-07,3.622,3.695,0.065,0.077,1.7,21.729,29.295
2013-11-14,4.565,4.63,0.055,0.06,1,33.93,41.255
2013-11-21,3.954,4.2,0.092,0.12,3.5,41.535,57.6
2013-12-03,4.044,4.13,0.047,0.062,1.4,38.676,39.569
2013-12-13,4.531,4.75,0.042,0.06,1.3,41.955,45.921
2013-12-20,4.561,4.51,0.044,0.064,2.1,29.239,31.092
2014-01-08,4.883,5.41,0.039,0.068,3.2,35.921,36.509
2014-01-10,3.124,3.5,0.062,0.154,79.8,27.703,18.717
2014-01-23,4.034666667,4.586666667,0.022333333,0.034666667,0.466666667,21.96833333,23.93933333
2014-01-29,5.201,5.67,0.028,0.058,1.8,32.08,40.527
2014-02-06,5.958,6.6,0.033,0.066,1.8,42.633,41.812
2014-02-13,5.435,6.14,0.027,0.064,2.9,39.615,46.511
2014-02-20,4.103,4.19,0.039,0.056,2.5,31.425,36.146
2014-02-26,7.166,7.72,0.03,0.086,1.6,43.112,52.73
2014-03-06,5.204,5.76,0.03,0.078,3,53.826,47.916
2014-03-13,4.512,5.2,0.029,0.084,2.1,47.748,45.416
2014-03-16,1.696,2.36,0.093,0.284,60.5,21.583,22.059
2014-03-28,4.04,4.66,0.039,0.076,2.9,31.173,34.184
2014-04-03,4.002,4.44,0.041,0.088,4.5,32.362,34.254
2014-04-08,3.986,4.335,0.039,0.064,1.6,28.7075,22.8905
2014-04-15,3.368,3.74,0.036,0.064,0.5,32.047,34.951
2014-04-24,4.282,4.615,0.025,0.061,1.75,37.413,38.5925
2014-04-29,3.262,4.14,0.047,0.068,2.9,34.715,41.213
2014-05-08,2.9385,5.1,0.118,0.413,656.6,35.0045,41.8725
2014-05-13,2.149,3.04,0.0935,0.174,28.8,16.2285,18.1375
2014-05-15,2.837,3.21,0.059,0.084,5,19.927,21.882
2014-05-21,3.379,3.86,0.051,0.076,3.9,25.064,29.531
2014-05-29,5.48,5.54,0.049,0.078,4.9,34.865,34.386
2014-06-03,3.294,3.96,0.06,0.098,11.3,23.969,26.751
2014-06-16,2.879,3.45,0.057,0.09,7.3,24.499,28.403
2014-07-02,2.953,3.34,0.067,0.078,4.3,22.586,28.327
2014-07-07,3.167,3.55,0.068,0.08,3.2,23.374,25.514
2014-07-22,3.191,3.62,0.061,0.082,3.2,34.206,37.84
2014-07-31,2.574,2.86,0.077,0.116,9.9,24.165,25.871
2014-08-06,3.0615,3.335,0.066,0.088,3.05,35.8335,39.155
2014-08-13,3.053,3.4,0.129,0.156,2.3,31.197,47.723
2014-08-21,3.078,3.14,0.128,0.134,3.5,35.864,48.53
2014-08-28,2.904,3.08,0.114,0.128,3.4,39.137,51.641
2014-09-02,1.895,2.51,0.142,0.342,162.1,19.537,24.865
2014-09-06,2.798,2.86,0.138,0.176,13.6,38.107,57.093
2014-09-11,2.619,2.99,0.1,0.12,3.5,36.281,46.207
2014-09-17,3.645,3.96,0.101,0.149,26.2,34.2755,40.9245
2014-09-24,1.537,1.7,0.048,0.056,1.1,15.6665,20.412
2014-10-01,2.993,3.37,0.094,0.11,1.7,36.82,46.277
2014-10-09,3.34,3.77,0.116,0.146,3.1,37.001,52.533
2014-10-10,0.641,2.58,0.182,1.144,590.6,4.809,5.885
2014-10-13,0.687,1.65,0.196,0.79,401.5,3.819,4.98
2014-10-23,3.679,3.73,0.077,0.098,2.1,23.022,29.651
2014-10-29,3.302,3.58,0.085,0.088,1.5,28.233,33.527
2014-11-06,3.05,3.39,0.063,0.08,1.9,25.404,33.9
2014-11-13,3.768,3.95,0.054,0.08,0.3,31.731,40.344
2014-11-19,4.166,4.31,0.065,0.078,0,31.604,39.067
2014-12-02,3.886,3.92,0.067,0.08,0.9,29.922,36.766
2014-12-11,4.231,4.08,0.084,0.096,1.3,28.065,35.385
2014-12-17,3.565,3.6,0.08,0.096,0.4,22.458,32.967
2015-01-08,4.514,4.54,0.054,0.066,2.2,26.427,34.875
2015-01-15,4.461,4.36,0.047,0.064,2.1,28.712,36.339
2015-01-21,3.996,3.99,0.023,0.064,0.5,30.306,31.673
2015-01-29,4.111,4.28,0.046,0.06,1.9,34.477,38.473
2015-02-04,3.799,3.92,0.037,0.046,1.6,33.35,32.682
2015-02-11,3.71575,3.81,0.037,0.057,1.7,33.3175,39.066
2015-02-18,3.766,3.87,0.029,0.052,0.3,37.35,41.336
2015-02-25,3.8569,3.89,0.025,0.05,2.5,29.969,29.184
2015-03-06,2.954,3.14,0.024,0.05,1.1,49.739,30.319
2015-03-11,2.895,3.07,0.032,0.056,2.5,38.164,26.29
2015-03-14,1.573,2.14,0.066,0.19,54.4,22.952,13.951
2015-03-19,3.122,3.25,0.04,0.084,5.9,21.743,19.539
2015-03-26,1.172,2.13,0.069,0.38,173.1,12.148,19.052
2015-04-01,3.613,3.7,0.035,0.076,3.4,21.916,21.459
2015-04-14,3.803,3.95,0.04,0.066,1.2,26.662,24.5
2015-04-22,3.6705,3.935,0.0465,0.073,2.85,22.559,22.423
2015-04-29,3.796,3.82,0.074,0.088,2.2,27.72,28.244
2015-05-08,1.293,2.1,0.08,0.346,143.3,9.93,9.285
2015-05-24,0.737,2,0.206,0.616,236.5,4.718,4.569
2015-06-01,3.266,3.43,0.054,0.08,6.5,10.776,12.146
2015-06-19,0.672,1.59,0.213,0.27,273.5,3.389,12.161
