"","Date","concentrations.SO4","Flow"
"181",2013-06-26,34.125,99
"182",2013-07-10,42.246,80
"183",2013-07-17,45.137,78
"184",2013-08-01,27.17,158
"185",2013-08-08,3.659,2100
"186",2013-08-15,17.143,283
"187",2013-08-21,26.139,182
"188",2013-08-29,36.629,140
"189",2013-09-05,35.917,123
"190",2013-09-12,48.891,114
"191",2013-09-19,44.078,106
"192",2013-09-20,17.05,367
"193",2013-10-03,43.026,118
"194",2013-10-05,16.417,553
"195",2013-10-21,38.306,120
"196",2013-10-21,38.359,120
"197",2013-10-30,46.913,235
"198",2013-11-07,29.295,198
"199",2013-11-14,41.255,118
"200",2013-11-21,57.6,143
"201",2013-12-03,39.569,88
"202",2013-12-13,45.921,100
"203",2013-12-20,31.092,138
"204",2014-01-08,36.509,112
"205",2014-01-10,18.717,260
"206",2014-01-23,23.93933333,118
"207",2014-01-29,40.527,105
"208",2014-02-06,41.812,95
"209",2014-02-13,46.511,93
"210",2014-02-20,36.146,92
"211",2014-02-26,52.73,84
"212",2014-03-06,47.916,99
"213",2014-03-13,45.416,93
"214",2014-03-16,22.059,598
"215",2014-03-28,34.184,181
"216",2014-04-03,34.254,164
"217",2014-04-08,22.8905,167
"218",2014-04-15,34.951,139
"219",2014-04-24,38.5925,122
"220",2014-04-29,41.213,118
"221",2014-05-08,41.8725,293
"222",2014-05-13,18.1375,429
"223",2014-05-15,21.882,214
"224",2014-05-21,29.531,134
"225",2014-05-29,34.386,128
"226",2014-06-03,26.751,176
"227",2014-06-16,28.403,146
"228",2014-07-02,28.327,118
"229",2014-07-07,25.514,94
"230",2014-07-22,37.84,84
"231",2014-07-31,25.871,163
"232",2014-08-06,39.155,89
"233",2014-08-13,47.723,91
"234",2014-08-21,48.53,82
"235",2014-08-28,51.641,73
"236",2014-09-02,24.865,253
"237",2014-09-06,57.093,127
"238",2014-09-11,46.207,108
"239",2014-09-17,40.9245,140
"240",2014-09-24,20.412,119
"241",2014-10-01,46.277,104
"242",2014-10-09,52.533,110
"243",2014-10-10,5.885,1500
"244",2014-10-13,4.98,1470
"245",2014-10-23,29.651,132
"246",2014-10-29,33.527,114
"247",2014-11-06,33.9,133
"248",2014-11-13,40.344,104
"249",2014-11-19,39.067,96
"250",2014-12-02,36.766,104
"251",2014-12-11,35.385,114
"252",2014-12-17,32.967,154
"253",2015-01-08,34.875,128
"254",2015-01-15,36.339,115
"255",2015-01-21,31.673,109
"256",2015-01-29,38.473,99
"257",2015-02-04,32.682,106
"258",2015-02-11,39.066,96
"259",2015-02-18,41.336,93
"260",2015-02-25,29.184,123
"261",2015-03-06,30.319,154
"262",2015-03-11,26.29,167
"263",2015-03-14,13.951,434
"264",2015-03-19,19.539,219
"265",2015-03-26,19.052,666
"266",2015-04-01,21.459,197
"267",2015-04-14,24.5,162
"268",2015-04-22,22.423,161
"269",2015-04-29,28.244,146
"270",2015-05-08,9.285,492
"271",2015-05-24,4.569,1270
"272",2015-06-01,12.146,355
"273",2015-06-19,12.161,3080
