"","Date","concentrations.Cl","Flow"
"84",2013-05-09,11.041,17
"85",2013-05-20,1.695,9.6
"86",2013-05-21,3.237,28
"87",2013-05-30,7.893,15
"88",2013-06-05,12.388,4.5
"89",2013-06-12,19.625,1.3
"90",2013-06-25,20.397,0.91
"91",2013-07-08,19.784,1.1
"92",2013-07-16,3.936,4.9
"93",2013-07-31,17.483,0.69
"94",2013-07-31,16.841,0.69
"95",2013-08-07,19.63,0.3
"96",2013-08-13,3.931,8.7
"97",2013-08-20,21.298,0.35
"98",2013-08-28,20.355,0.43
"99",2013-08-28,20.155,0.43
"100",2013-09-04,20.218,0.4
"101",2013-09-11,19.656,0.44
"102",2013-09-18,19.164,0.06
"103",2013-09-23,21.308,0.02
"104",2013-09-28,12.016,2
"105",2013-10-05,1.013,35
"106",2013-10-24,19.595,1.5
"107",2013-10-30,10.918,6.9
"108",2013-11-06,87.302,3
"109",2013-11-13,19.4,2
"110",2013-11-21,4.92,17
"111",2013-12-02,19.398,0.86
"112",2013-12-12,200.098,2.1
"113",2013-12-18,44.731,1.7
"114",2014-01-09,150.06,3.2
"115",2014-01-10,116.93,12
"116",2014-01-22,28.248,2.3
"117",2014-01-28,26.255,2.6
"118",2014-02-06,178.12,3.7
"119",2014-02-12,53.579,3.2
"120",2014-02-21,39.701,2.5
"121",2014-02-25,33.64,2.6
"122",2014-03-07,101.16,3.6
"123",2014-03-11,66.652,1.5
"124",2014-03-16,11.742,44
"125",2014-03-27,35.039,3.2
"126",2014-04-03,19.773,5.6
"127",2014-04-03,33.918,5.6
"128",2014-04-07,36.459,9.6
"129",2014-04-13,31.079,3.9
"130",2014-04-22,25.792,1.1
"131",2014-04-27,22.461,1.6
"132",2014-05-08,6.317,14
"133",2014-05-12,2.62,14
"134",2014-05-20,33.591,1.4
"135",2014-05-28,26.994,1.3
"136",2014-06-02,5.045,4.5
"137",2014-06-06,4.855,4.3
"138",2014-06-10,7.085,7.6
"139",2014-07-01,26.14,1.1
"140",2014-07-09,25.031,0.73
"141",2014-07-10,6.167,7.8
"142",2014-07-23,25.011,0.62
"143",2014-07-29,24.873,0.82
"144",2014-08-05,24.775,0.49
"145",2014-08-07,4.028,6.5
"146",2014-08-12,24.511,0.65
"147",2014-08-19,20.152,0.41
"148",2014-08-27,23.356,0.31
"149",2014-08-30,3.014,5.1
"150",2014-09-02,1.891,18
"151",2014-09-06,11.499,2.1
"152",2014-09-10,25.898,0.28
"153",2014-09-17,23.138,5.2
"154",2014-09-17,2.633,5.2
"155",2014-09-24,24.72,0.2
"156",2014-10-01,22.778,0.37
"157",2014-10-08,22.432,0.34
"158",2014-10-10,3.055,32
"159",2014-10-22,25.266,0.51
"160",2014-10-29,20.386,0.5
"161",2014-11-04,3.787,12
"162",2014-11-12,25.558,1.3
"163",2014-11-19,33.934,0.62
"164",2014-12-05,16.33,8.5
"165",2014-12-10,25.379,0.62
"166",2014-12-17,24.452,7.5
"167",2015-01-07,27.421,1.2
"168",2015-01-14,26.166,1.1
"169",2015-01-21,25.029,1.1
"170",2015-01-28,22.998,1
"171",2015-02-04,22.876,0.94
"172",2015-02-11,22.492,1.1
"173",2015-02-18,269.78,1.1
"174",2015-02-25,48.231,1.2
"175",2015-03-04,39.035,7.8
"176",2015-03-11,62.64,2.3
"177",2015-03-18,15.549,6.2
"178",2015-03-25,8.169,15
"179",2015-04-01,35.374,1.9
"180",2015-04-13,14.058,16
"181",2015-04-17,8.431,10
"182",2015-04-22,31.398,2
"183",2015-04-24,2.007,19
"184",2015-05-07,15.733,5.1
"185",2015-06-01,27.232,2.8
